Column Name,Scrape Time,State,Value
# Cases Age [90-99],2020-04-02,PA,nan
# Cases Age [100+],2020-04-02,PA,nan
# Cases Age [Unknown],2020-04-02,PA,nan
# Cases Age [0-4],2020-04-03,PA,0.0
# Cases Age [5-12],2020-04-03,PA,0.0
# Cases Age [13-18],2020-04-03,PA,84.0
# Cases Age [19-24],2020-04-03,PA,673.0
# Cases Age [25-49],2020-04-03,PA,3452.0
# Cases Age [50-64],2020-04-03,PA,2441.0
# Cases Age [65+],2020-04-03,PA,1684.0
# Cases Age [0-9],2020-04-03,PA,nan
# Cases Age [10-19],2020-04-03,PA,nan
# Cases Age [20-29],2020-04-03,PA,nan
# Cases Age [30-39],2020-04-03,PA,nan
# Cases Age [40-49],2020-04-03,PA,nan
# Cases Age [50-59],2020-04-03,PA,nan
# Cases Age [60-69],2020-04-03,PA,nan
# Cases Age [70-79],2020-04-03,PA,nan
# Cases Age [80-89],2020-04-03,PA,nan
# Cases Age [90-99],2020-04-03,PA,nan
# Cases Age [100+],2020-04-03,PA,nan
# Cases Age [Unknown],2020-04-03,PA,nan
# Cases Age [0-4],2020-04-04,PA,0.0
# Cases Age [5-12],2020-04-04,PA,0.0
# Cases Age [13-18],2020-04-04,PA,100.0
# Cases Age [19-24],2020-04-04,PA,801.0
# Cases Age [25-49],2020-04-04,PA,4106.0
# Cases Age [50-64],2020-04-04,PA,2904.0
# Cases Age [65+],2020-04-04,PA,2003.0
# Cases Age [0-9],2020-04-04,PA,nan
# Cases Age [10-19],2020-04-04,PA,nan
# Cases Age [20-29],2020-04-04,PA,nan
# Cases Age [30-39],2020-04-04,PA,nan
# Cases Age [40-49],2020-04-04,PA,nan
# Cases Age [50-59],2020-04-04,PA,nan
# Cases Age [60-69],2020-04-04,PA,nan
# Cases Age [70-79],2020-04-04,PA,nan
# Cases Age [80-89],2020-04-04,PA,nan
# Cases Age [90-99],2020-04-04,PA,nan
# Cases Age [100+],2020-04-04,PA,nan
# Cases Age [Unknown],2020-04-04,PA,nan
# Cases Age [0-4],2020-04-05,PA,0.0
# Cases Age [5-12],2020-04-05,PA,0.0
# Cases Age [13-18],2020-04-05,PA,115.0
# Cases Age [19-24],2020-04-05,PA,920.0
# Cases Age [25-49],2020-04-05,PA,4834.0
# Cases Age [50-64],2020-04-05,PA,3337.0
# Cases Age [65+],2020-04-05,PA,2302.0
# Cases Age [0-9],2020-04-05,PA,nan
# Cases Age [10-19],2020-04-05,PA,nan
# Cases Age [20-29],2020-04-05,PA,nan
# Cases Age [30-39],2020-04-05,PA,nan
# Cases Age [40-49],2020-04-05,PA,nan
# Cases Age [50-59],2020-04-05,PA,nan
# Cases Age [60-69],2020-04-05,PA,nan
# Cases Age [70-79],2020-04-05,PA,nan
# Cases Age [80-89],2020-04-05,PA,nan
# Cases Age [90-99],2020-04-05,PA,nan
# Cases Age [100+],2020-04-05,PA,nan
# Cases Age [Unknown],2020-04-05,PA,nan
# Cases Age [0-4],2020-04-06,PA,0.0
# Cases Age [5-12],2020-04-06,PA,0.0
# Cases Age [13-18],2020-04-06,PA,129.0
# Cases Age [19-24],2020-04-06,PA,908.0
# Cases Age [25-49],2020-04-06,PA,5451.0
# Cases Age [50-64],2020-04-06,PA,3764.0
# Cases Age [65+],2020-04-06,PA,2596.0
# Cases Age [0-9],2020-04-06,PA,nan
# Cases Age [10-19],2020-04-06,PA,nan
# Cases Age [20-29],2020-04-06,PA,nan
# Cases Age [30-39],2020-04-06,PA,nan
# Cases Age [40-49],2020-04-06,PA,nan
# Cases Age [50-59],2020-04-06,PA,nan
# Cases Age [60-69],2020-04-06,PA,nan
# Cases Age [70-79],2020-04-06,PA,nan
# Cases Age [80-89],2020-04-06,PA,nan
# Cases Age [90-99],2020-04-06,PA,nan
# Cases Age [100+],2020-04-06,PA,nan
# Cases Age [Unknown],2020-04-06,PA,nan
# Cases Age [0-4],2020-04-07,PA,0.0
# Cases Age [5-12],2020-04-07,PA,0.0
# Cases Age [13-18],2020-04-07,PA,145.0
# Cases Age [19-24],2020-04-07,PA,1019.0
# Cases Age [25-49],2020-04-07,PA,6114.0
# Cases Age [50-64],2020-04-07,PA,4222.0
# Cases Age [65+],2020-04-07,PA,2911.0
# Cases Age [0-9],2020-04-07,PA,nan
# Cases Age [10-19],2020-04-07,PA,nan
# Cases Age [20-29],2020-04-07,PA,nan
# Cases Age [30-39],2020-04-07,PA,nan
# Cases Age [40-49],2020-04-07,PA,nan
# Cases Age [50-59],2020-04-07,PA,nan
# Cases Age [60-69],2020-04-07,PA,nan
# Cases Age [70-79],2020-04-07,PA,nan
# Cases Age [80-89],2020-04-07,PA,nan
# Cases Age [90-99],2020-04-07,PA,nan
# Cases Age [100+],2020-04-07,PA,nan
# Cases Age [Unknown],2020-04-07,PA,nan
# Cases Age [0-4],2020-04-08,PA,0.0
# Cases Age [5-12],2020-04-08,PA,0.0
# Cases Age [13-18],2020-04-08,PA,162.0
# Cases Age [19-24],2020-04-08,PA,1136.0
# Cases Age [25-49],2020-04-08,PA,6657.0
# Cases Age [50-64],2020-04-08,PA,4709.0
# Cases Age [65+],2020-04-08,PA,3247.0
# Cases Age [0-9],2020-04-08,PA,nan
# Cases Age [10-19],2020-04-08,PA,nan
# Cases Age [20-29],2020-04-08,PA,nan
# Cases Age [30-39],2020-04-08,PA,nan
# Cases Age [40-49],2020-04-08,PA,nan
# Cases Age [50-59],2020-04-08,PA,nan
# Cases Age [60-69],2020-04-08,PA,nan
# Cases Age [70-79],2020-04-08,PA,nan
# Cases Age [80-89],2020-04-08,PA,nan
# Cases Age [90-99],2020-04-08,PA,nan
# Cases Age [100+],2020-04-08,PA,nan
# Cases Age [Unknown],2020-04-08,PA,nan
# Cases Age [0-4],2020-04-09,PA,0.0
# Cases Age [5-12],2020-04-09,PA,0.0
# Cases Age [13-18],2020-04-09,PA,182.0
# Cases Age [19-24],2020-04-09,PA,1275.0
# Cases Age [25-49],2020-04-09,PA,7473.0
# Cases Age [50-64],2020-04-09,PA,5286.0
# Cases Age [65+],2020-04-09,PA,3827.0
# Cases Age [0-9],2020-04-09,PA,nan
# Cases Age [10-19],2020-04-09,PA,nan
# Cases Age [20-29],2020-04-09,PA,nan
# Cases Age [30-39],2020-04-09,PA,nan
# Cases Age [40-49],2020-04-09,PA,nan
# Cases Age [50-59],2020-04-09,PA,nan
# Cases Age [60-69],2020-04-09,PA,nan
# Cases Age [70-79],2020-04-09,PA,nan
# Cases Age [80-89],2020-04-09,PA,nan
# Cases Age [90-99],2020-04-09,PA,nan
# Cases Age [100+],2020-04-09,PA,nan
# Cases Age [Unknown],2020-04-09,PA,nan
# Cases Age [0-4],2020-04-10,PA,0.0
# Cases Age [5-12],2020-04-10,PA,0.0
# Cases Age [13-18],2020-04-10,PA,199.0
# Cases Age [19-24],2020-04-10,PA,1398.0
# Cases Age [25-49],2020-04-10,PA,8191.0
# Cases Age [50-64],2020-04-10,PA,5793.0
# Cases Age [65+],2020-04-10,PA,4195.0
# Cases Age [0-9],2020-04-10,PA,nan
# Cases Age [10-19],2020-04-10,PA,nan
# Cases Age [20-29],2020-04-10,PA,nan
# Cases Age [30-39],2020-04-10,PA,nan
# Cases Age [40-49],2020-04-10,PA,nan
# Cases Age [50-59],2020-04-10,PA,nan
# Cases Age [60-69],2020-04-10,PA,nan
# Cases Age [70-79],2020-04-10,PA,nan
# Cases Age [80-89],2020-04-10,PA,nan
# Cases Age [90-99],2020-04-10,PA,nan
# Cases Age [100+],2020-04-10,PA,nan
# Cases Age [Unknown],2020-04-10,PA,nan
# Cases Age [0-4],2020-04-11,PA,0.0
# Cases Age [5-12],2020-04-11,PA,0.0
# Cases Age [13-18],2020-04-11,PA,216.0
# Cases Age [19-24],2020-04-11,PA,1515.0
# Cases Age [25-49],2020-04-11,PA,8878.0
# Cases Age [50-64],2020-04-11,PA,6279.0
# Cases Age [65+],2020-04-11,PA,4547.0
# Cases Age [0-9],2020-04-11,PA,nan
# Cases Age [10-19],2020-04-11,PA,nan
# Cases Age [20-29],2020-04-11,PA,nan
# Cases Age [30-39],2020-04-11,PA,nan
# Cases Age [40-49],2020-04-11,PA,nan
# Cases Age [50-59],2020-04-11,PA,nan
# Cases Age [60-69],2020-04-11,PA,nan
# Cases Age [70-79],2020-04-11,PA,nan
# Cases Age [80-89],2020-04-11,PA,nan
# Cases Age [90-99],2020-04-11,PA,nan
# Cases Age [100+],2020-04-11,PA,nan
# Cases Age [Unknown],2020-04-11,PA,nan
# Cases Age [0-4],2020-04-12,PA,0.0
# Cases Age [5-12],2020-04-12,PA,0.0
# Cases Age [13-18],2020-04-12,PA,228.0
# Cases Age [19-24],2020-04-12,PA,1598.0
# Cases Age [25-49],2020-04-12,PA,9361.0
# Cases Age [50-64],2020-04-12,PA,6621.0
# Cases Age [65+],2020-04-12,PA,4794.0
# Cases Age [0-9],2020-04-12,PA,nan
# Cases Age [10-19],2020-04-12,PA,nan
# Cases Age [20-29],2020-04-12,PA,nan
# Cases Age [30-39],2020-04-12,PA,nan
# Cases Age [40-49],2020-04-12,PA,nan
# Cases Age [50-59],2020-04-12,PA,nan
# Cases Age [60-69],2020-04-12,PA,nan
# Cases Age [70-79],2020-04-12,PA,nan
# Cases Age [80-89],2020-04-12,PA,nan
# Cases Age [90-99],2020-04-12,PA,nan
# Cases Age [100+],2020-04-12,PA,nan
# Cases Age [Unknown],2020-04-12,PA,nan
# Cases Age [0-4],2020-04-13,PA,0.0
# Cases Age [5-12],2020-04-13,PA,0.0
# Cases Age [13-18],2020-04-13,PA,241.0
# Cases Age [19-24],2020-04-13,PA,1451.0
# Cases Age [25-49],2020-04-13,PA,9921.0
# Cases Age [50-64],2020-04-13,PA,7017.0
# Cases Age [65+],2020-04-13,PA,5081.0
# Cases Age [0-9],2020-04-13,PA,nan
# Cases Age [10-19],2020-04-13,PA,nan
# Cases Age [20-29],2020-04-13,PA,nan
# Cases Age [30-39],2020-04-13,PA,nan
# Cases Age [40-49],2020-04-13,PA,nan
# Cases Age [50-59],2020-04-13,PA,nan
# Cases Age [60-69],2020-04-13,PA,nan
# Cases Age [70-79],2020-04-13,PA,nan
# Cases Age [80-89],2020-04-13,PA,nan
# Cases Age [90-99],2020-04-13,PA,nan
# Cases Age [100+],2020-04-13,PA,nan
# Cases Age [Unknown],2020-04-13,PA,nan
# Cases Age [0-4],2020-04-14,PA,0.0
# Cases Age [5-12],2020-04-14,PA,0.0
# Cases Age [13-18],2020-04-14,PA,253.0
# Cases Age [19-24],2020-04-14,PA,1774.0
# Cases Age [25-49],2020-04-14,PA,10138.0
# Cases Age [50-64],2020-04-14,PA,7350.0
# Cases Age [65+],2020-04-14,PA,5575.0
# Cases Age [0-9],2020-04-14,PA,nan
# Cases Age [10-19],2020-04-14,PA,nan
# Cases Age [20-29],2020-04-14,PA,nan
# Cases Age [30-39],2020-04-14,PA,nan
# Cases Age [40-49],2020-04-14,PA,nan
# Cases Age [50-59],2020-04-14,PA,nan
# Cases Age [60-69],2020-04-14,PA,nan
# Cases Age [70-79],2020-04-14,PA,nan
# Cases Age [80-89],2020-04-14,PA,nan
# Cases Age [90-99],2020-04-14,PA,nan
# Cases Age [100+],2020-04-14,PA,nan
# Cases Age [Unknown],2020-04-14,PA,nan
# Cases Age [0-4],2020-04-15,PA,0.0
# Cases Age [5-12],2020-04-15,PA,0.0
# Cases Age [13-18],2020-04-15,PA,264.0
# Cases Age [19-24],2020-04-15,PA,1589.0
# Cases Age [25-49],2020-04-15,PA,10596.0
# Cases Age [50-64],2020-04-15,PA,7682.0
# Cases Age [65+],2020-04-15,PA,5827.0
# Cases Age [0-9],2020-04-15,PA,nan
# Cases Age [10-19],2020-04-15,PA,nan
# Cases Age [20-29],2020-04-15,PA,nan
# Cases Age [30-39],2020-04-15,PA,nan
# Cases Age [40-49],2020-04-15,PA,nan
# Cases Age [50-59],2020-04-15,PA,nan
# Cases Age [60-69],2020-04-15,PA,nan
# Cases Age [70-79],2020-04-15,PA,nan
# Cases Age [80-89],2020-04-15,PA,nan
# Cases Age [90-99],2020-04-15,PA,nan
# Cases Age [100+],2020-04-15,PA,nan
# Cases Age [Unknown],2020-04-15,PA,nan
# Cases Age [0-4],2020-04-16,PA,0.0
# Cases Age [5-12],2020-04-16,PA,0.0
# Cases Age [13-18],2020-04-16,PA,277.0
# Cases Age [19-24],2020-04-16,PA,1664.0
# Cases Age [25-49],2020-04-16,PA,11094.0
# Cases Age [50-64],2020-04-16,PA,8043.0
# Cases Age [65+],2020-04-16,PA,6379.0
# Cases Age [0-9],2020-04-16,PA,nan
# Cases Age [10-19],2020-04-16,PA,nan
# Cases Age [20-29],2020-04-16,PA,nan
# Cases Age [30-39],2020-04-16,PA,nan
# Cases Age [40-49],2020-04-16,PA,nan
# Cases Age [50-59],2020-04-16,PA,nan
# Cases Age [60-69],2020-04-16,PA,nan
# Cases Age [70-79],2020-04-16,PA,nan
# Cases Age [80-89],2020-04-16,PA,nan
# Cases Age [90-99],2020-04-16,PA,nan
# Cases Age [100+],2020-04-16,PA,nan
# Cases Age [Unknown],2020-04-16,PA,nan
# Cases Age [0-4],2020-04-17,PA,0.0
# Cases Age [5-12],2020-04-17,PA,0.0
# Cases Age [13-18],2020-04-17,PA,294.0
# Cases Age [19-24],2020-04-17,PA,1766.0
# Cases Age [25-49],2020-04-17,PA,11776.0
# Cases Age [50-64],2020-04-17,PA,8537.0
# Cases Age [65+],2020-04-17,PA,6771.0
# Cases Age [0-9],2020-04-17,PA,nan
# Cases Age [10-19],2020-04-17,PA,nan
# Cases Age [20-29],2020-04-17,PA,nan
# Cases Age [30-39],2020-04-17,PA,nan
# Cases Age [40-49],2020-04-17,PA,nan
# Cases Age [50-59],2020-04-17,PA,nan
# Cases Age [60-69],2020-04-17,PA,nan
# Cases Age [70-79],2020-04-17,PA,nan
# Cases Age [80-89],2020-04-17,PA,nan
# Cases Age [90-99],2020-04-17,PA,nan
# Cases Age [100+],2020-04-17,PA,nan
# Cases Age [Unknown],2020-04-17,PA,nan
# Cases Age [0-4],2020-04-18,PA,0.0
# Cases Age [5-12],2020-04-18,PA,0.0
# Cases Age [13-18],2020-04-18,PA,310.0
# Cases Age [19-24],2020-04-18,PA,1864.0
# Cases Age [25-49],2020-04-18,PA,12116.0
# Cases Age [50-64],2020-04-18,PA,8699.0
# Cases Age [65+],2020-04-18,PA,7456.0
# Cases Age [0-9],2020-04-18,PA,nan
# Cases Age [10-19],2020-04-18,PA,nan
# Cases Age [20-29],2020-04-18,PA,nan
# Cases Age [30-39],2020-04-18,PA,nan
# Cases Age [40-49],2020-04-18,PA,nan
# Cases Age [50-59],2020-04-18,PA,nan
# Cases Age [60-69],2020-04-18,PA,nan
# Cases Age [70-79],2020-04-18,PA,nan
# Cases Age [80-89],2020-04-18,PA,nan
# Cases Age [90-99],2020-04-18,PA,nan
# Cases Age [100+],2020-04-18,PA,nan
# Cases Age [Unknown],2020-04-18,PA,nan
# Cases Age [0-4],2020-04-19,PA,0.0
# Cases Age [5-12],2020-04-19,PA,0.0
# Cases Age [13-18],2020-04-19,PA,322.0
# Cases Age [19-24],2020-04-19,PA,1937.0
# Cases Age [25-49],2020-04-19,PA,12590.0
# Cases Age [50-64],2020-04-19,PA,9039.0
# Cases Age [65+],2020-04-19,PA,7748.0
# Cases Age [0-9],2020-04-19,PA,nan
# Cases Age [10-19],2020-04-19,PA,nan
# Cases Age [20-29],2020-04-19,PA,nan
# Cases Age [30-39],2020-04-19,PA,nan
# Cases Age [40-49],2020-04-19,PA,nan
# Cases Age [50-59],2020-04-19,PA,nan
# Cases Age [60-69],2020-04-19,PA,nan
# Cases Age [70-79],2020-04-19,PA,nan
# Cases Age [80-89],2020-04-19,PA,nan
# Cases Age [90-99],2020-04-19,PA,nan
# Cases Age [100+],2020-04-19,PA,nan
# Cases Age [Unknown],2020-04-19,PA,nan
# Cases Age [0-4],2020-04-20,PA,0.0
# Cases Age [5-12],2020-04-20,PA,0.0
# Cases Age [13-18],2020-04-20,PA,332.0
# Cases Age [19-24],2020-04-20,PA,1993.0
# Cases Age [25-49],2020-04-20,PA,12960.0
# Cases Age [50-64],2020-04-20,PA,9304.0
# Cases Age [65+],2020-04-20,PA,7975.0
# Cases Age [0-9],2020-04-20,PA,nan
# Cases Age [10-19],2020-04-20,PA,nan
# Cases Age [20-29],2020-04-20,PA,nan
# Cases Age [30-39],2020-04-20,PA,nan
# Cases Age [40-49],2020-04-20,PA,nan
# Cases Age [50-59],2020-04-20,PA,nan
# Cases Age [60-69],2020-04-20,PA,nan
# Cases Age [70-79],2020-04-20,PA,nan
# Cases Age [80-89],2020-04-20,PA,nan
# Cases Age [90-99],2020-04-20,PA,nan
# Cases Age [100+],2020-04-20,PA,nan
# Cases Age [Unknown],2020-04-20,PA,nan
# Cases Age [0-4],2020-04-21,PA,0.0
# Cases Age [5-12],2020-04-21,PA,0.0
# Cases Age [13-18],2020-04-21,PA,345.0
# Cases Age [19-24],2020-04-21,PA,2071.0
# Cases Age [25-49],2020-04-21,PA,13465.0
# Cases Age [50-64],2020-04-21,PA,9667.0
# Cases Age [65+],2020-04-21,PA,8632.0
# Cases Age [0-9],2020-04-21,PA,nan
# Cases Age [10-19],2020-04-21,PA,nan
# Cases Age [20-29],2020-04-21,PA,nan
# Cases Age [30-39],2020-04-21,PA,nan
# Cases Age [40-49],2020-04-21,PA,nan
# Cases Age [50-59],2020-04-21,PA,nan
# Cases Age [60-69],2020-04-21,PA,nan
# Cases Age [70-79],2020-04-21,PA,nan
# Cases Age [80-89],2020-04-21,PA,nan
# Cases Age [90-99],2020-04-21,PA,nan
# Cases Age [100+],2020-04-21,PA,nan
# Cases Age [Unknown],2020-04-21,PA,nan
# Cases Age [0-4],2020-04-22,PA,0.0
# Cases Age [5-12],2020-04-22,PA,0.0
# Cases Age [13-18],2020-04-22,PA,356.0
# Cases Age [19-24],2020-04-22,PA,2141.0
# Cases Age [25-49],2020-04-22,PA,13916.0
# Cases Age [50-64],2020-04-22,PA,9991.0
# Cases Age [65+],2020-04-22,PA,8921.0
# Cases Age [0-9],2020-04-22,PA,nan
# Cases Age [10-19],2020-04-22,PA,nan
# Cases Age [20-29],2020-04-22,PA,nan
# Cases Age [30-39],2020-04-22,PA,nan
# Cases Age [40-49],2020-04-22,PA,nan
# Cases Age [50-59],2020-04-22,PA,nan
# Cases Age [60-69],2020-04-22,PA,nan
# Cases Age [70-79],2020-04-22,PA,nan
# Cases Age [80-89],2020-04-22,PA,nan
# Cases Age [90-99],2020-04-22,PA,nan
# Cases Age [100+],2020-04-22,PA,nan
# Cases Age [Unknown],2020-04-22,PA,nan
# Cases Age [0-4],2020-04-23,PA,0.0
# Cases Age [5-12],2020-04-23,PA,0.0
# Cases Age [13-18],2020-04-23,PA,370.0
# Cases Age [19-24],2020-04-23,PA,2223.0
# Cases Age [25-49],2020-04-23,PA,14450.0
# Cases Age [50-64],2020-04-23,PA,10374.0
# Cases Age [65+],2020-04-23,PA,9263.0
# Cases Age [0-9],2020-04-23,PA,nan
# Cases Age [10-19],2020-04-23,PA,nan
# Cases Age [20-29],2020-04-23,PA,nan
# Cases Age [30-39],2020-04-23,PA,nan
# Cases Age [40-49],2020-04-23,PA,nan
# Cases Age [50-59],2020-04-23,PA,nan
# Cases Age [60-69],2020-04-23,PA,nan
# Cases Age [70-79],2020-04-23,PA,nan
# Cases Age [80-89],2020-04-23,PA,nan
# Cases Age [90-99],2020-04-23,PA,nan
# Cases Age [100+],2020-04-23,PA,nan
# Cases Age [Unknown],2020-04-23,PA,nan
# Cases Age [0-4],2020-04-24,PA,0.0
# Cases Age [5-12],2020-04-24,PA,0.0
# Cases Age [13-18],2020-04-24,PA,386.0
# Cases Age [19-24],2020-04-24,PA,2319.0
# Cases Age [25-49],2020-04-24,PA,14687.0
# Cases Age [50-64],2020-04-24,PA,10822.0
# Cases Age [65+],2020-04-24,PA,9663.0
# Cases Age [0-9],2020-04-24,PA,nan
# Cases Age [10-19],2020-04-24,PA,nan
# Cases Age [20-29],2020-04-24,PA,nan
# Cases Age [30-39],2020-04-24,PA,nan
# Cases Age [40-49],2020-04-24,PA,nan
# Cases Age [50-59],2020-04-24,PA,nan
# Cases Age [60-69],2020-04-24,PA,nan
# Cases Age [70-79],2020-04-24,PA,nan
# Cases Age [80-89],2020-04-24,PA,nan
# Cases Age [90-99],2020-04-24,PA,nan
# Cases Age [100+],2020-04-24,PA,nan
# Cases Age [Unknown],2020-04-24,PA,nan
# Cases Age [0-4],2020-04-25,PA,0.0
# Cases Age [5-12],2020-04-25,PA,0.0
# Cases Age [13-18],2020-04-25,PA,400.0
# Cases Age [19-24],2020-04-25,PA,2402.0
# Cases Age [25-49],2020-04-25,PA,15218.0
# Cases Age [50-64],2020-04-25,PA,11213.0
# Cases Age [65+],2020-04-25,PA,10412.0
# Cases Age [0-9],2020-04-25,PA,nan
# Cases Age [10-19],2020-04-25,PA,nan
# Cases Age [20-29],2020-04-25,PA,nan
# Cases Age [30-39],2020-04-25,PA,nan
# Cases Age [40-49],2020-04-25,PA,nan
# Cases Age [50-59],2020-04-25,PA,nan
# Cases Age [60-69],2020-04-25,PA,nan
# Cases Age [70-79],2020-04-25,PA,nan
# Cases Age [80-89],2020-04-25,PA,nan
# Cases Age [90-99],2020-04-25,PA,nan
# Cases Age [100+],2020-04-25,PA,nan
# Cases Age [Unknown],2020-04-25,PA,nan
