Column Name,Scrape Time,State,Value
# Cases Age [25-44],2020-08-06 08:00:58 PM,AR,16993
# Cases Age [45-64],2020-08-06 08:00:58 PM,AR,12444
# Cases Age [65+],2020-08-06 08:00:58 PM,AR,5161
# Cases Age [0-17],2020-08-07 08:03:01 PM,AR,5989
# Cases Age [18-24],2020-08-07 08:03:01 PM,AR,6599
# Cases Age [25-44],2020-08-07 08:03:01 PM,AR,17421
# Cases Age [45-64],2020-08-07 08:03:01 PM,AR,12748
# Cases Age [65+],2020-08-07 08:03:01 PM,AR,5282
# Cases Age [0-17],2020-08-08 08:00:35 PM,AR,6067
# Cases Age [18-24],2020-08-08 08:00:35 PM,AR,6704
# Cases Age [25-44],2020-08-08 08:00:35 PM,AR,17688
# Cases Age [45-64],2020-08-08 08:00:35 PM,AR,12971
# Cases Age [65+],2020-08-08 08:00:35 PM,AR,5381
# Cases Age [0-17],2020-08-09 08:05:37 PM,AR,6159
# Cases Age [18-24],2020-08-09 08:05:37 PM,AR,6768
# Cases Age [25-44],2020-08-09 08:05:37 PM,AR,17900
# Cases Age [45-64],2020-08-09 08:05:37 PM,AR,13116
# Cases Age [65+],2020-08-09 08:05:37 PM,AR,5440
# Cases Age [0-17],2020-08-10 08:02:20 PM,AR,6248
# Cases Age [18-24],2020-08-10 08:02:20 PM,AR,6846
# Cases Age [25-44],2020-08-10 08:02:20 PM,AR,18117
# Cases Age [45-64],2020-08-10 08:02:20 PM,AR,13277
# Cases Age [65+],2020-08-10 08:02:20 PM,AR,5540
# Cases Age [0-17],2020-08-11 08:02:13 PM,AR,6307
# Cases Age [18-24],2020-08-11 08:02:13 PM,AR,6901
# Cases Age [25-44],2020-08-11 08:02:13 PM,AR,18219
# Cases Age [45-64],2020-08-11 08:02:13 PM,AR,13382
# Cases Age [65+],2020-08-11 08:02:13 PM,AR,5602
# Cases Age [0-17],2020-08-12 08:27:42 PM,AR,6307
# Cases Age [18-24],2020-08-12 08:27:42 PM,AR,6901
# Cases Age [25-44],2020-08-12 08:27:42 PM,AR,18219
# Cases Age [45-64],2020-08-12 08:27:42 PM,AR,13382
# Cases Age [65+],2020-08-12 08:27:42 PM,AR,5602
# Cases Age [0-17],2020-08-13 08:25:46 PM,AR,6480
# Cases Age [18-24],2020-08-13 08:25:46 PM,AR,7072
# Cases Age [25-44],2020-08-13 08:25:46 PM,AR,18623
# Cases Age [45-64],2020-08-13 08:25:46 PM,AR,13770
# Cases Age [65+],2020-08-13 08:25:46 PM,AR,5821
# Cases Age [0-17],2020-08-14 08:03:46 PM,AR,6565
# Cases Age [18-24],2020-08-14 08:03:46 PM,AR,7130
# Cases Age [25-44],2020-08-14 08:03:46 PM,AR,18845
# Cases Age [45-64],2020-08-14 08:03:46 PM,AR,13930
# Cases Age [65+],2020-08-14 08:03:46 PM,AR,5922
# Cases Age [0-17],2020-08-15 08:04:34 PM,AR,6560
# Cases Age [18-24],2020-08-15 08:04:34 PM,AR,7039
# Cases Age [25-44],2020-08-15 08:04:34 PM,AR,18697
# Cases Age [45-64],2020-08-15 08:04:34 PM,AR,13812
# Cases Age [65+],2020-08-15 08:04:34 PM,AR,5884
# Cases Age [0-17],2020-08-16 08:12:57 PM,AR,6646
# Cases Age [18-24],2020-08-16 08:12:57 PM,AR,7117
# Cases Age [25-44],2020-08-16 08:12:57 PM,AR,18984
# Cases Age [45-64],2020-08-16 08:12:57 PM,AR,13967
# Cases Age [65+],2020-08-16 08:12:57 PM,AR,5951
# Cases Age [0-17],2020-08-17 07:48:28 PM,AR,6646
# Cases Age [18-24],2020-08-17 07:48:28 PM,AR,7117
# Cases Age [25-44],2020-08-17 07:48:28 PM,AR,18984
# Cases Age [45-64],2020-08-17 07:48:28 PM,AR,13967
# Cases Age [65+],2020-08-17 07:48:28 PM,AR,5951
# Cases Age [0-17],2020-08-18 07:53:11 PM,AR,6763
# Cases Age [18-24],2020-08-18 07:53:11 PM,AR,7223
# Cases Age [25-44],2020-08-18 07:53:11 PM,AR,19248
# Cases Age [45-64],2020-08-18 07:53:11 PM,AR,14170
# Cases Age [65+],2020-08-18 07:53:11 PM,AR,6083
# Cases Age [0-17],2020-08-19 08:10:32 PM,AR,6863
# Cases Age [18-24],2020-08-19 08:10:32 PM,AR,7325
# Cases Age [25-44],2020-08-19 08:10:32 PM,AR,19466
# Cases Age [45-64],2020-08-19 08:10:32 PM,AR,14358
# Cases Age [65+],2020-08-19 08:10:32 PM,AR,6204
# Cases Age [0-17],2020-08-20 08:08:44 PM,AR,6946
# Cases Age [18-24],2020-08-20 08:08:44 PM,AR,7367
# Cases Age [25-44],2020-08-20 08:08:44 PM,AR,19648
# Cases Age [45-64],2020-08-20 08:08:44 PM,AR,14510
# Cases Age [65+],2020-08-20 08:08:44 PM,AR,6294
# Cases Age [0-17],2020-08-21 09:56:46 PM,AR,7119
# Cases Age [18-24],2020-08-21 09:56:46 PM,AR,7466
# Cases Age [25-44],2020-08-21 09:56:46 PM,AR,19910
# Cases Age [45-64],2020-08-21 09:56:46 PM,AR,14739
# Cases Age [65+],2020-08-21 09:56:46 PM,AR,6418
# Cases Age [0-17],2020-08-22 07:07:59 PM,AR,7191
# Cases Age [18-24],2020-08-22 07:07:59 PM,AR,7526
# Cases Age [25-44],2020-08-22 07:07:59 PM,AR,20100
# Cases Age [45-64],2020-08-22 07:07:59 PM,AR,14884
# Cases Age [65+],2020-08-22 07:07:59 PM,AR,6498
# Cases Age [0-18],2020-03-27 01:05:00 PM,AR,15
# Cases Age [19-64],2020-03-27 01:05:00 PM,AR,242
# Cases Age [65+],2020-03-27 01:05:00 PM,AR,124
# Cases Age [0-18],2020-03-28 06:38:21 PM,AR,15
# Cases Age [19-64],2020-03-28 06:38:21 PM,AR,259
# Cases Age [65+],2020-03-28 06:38:21 PM,AR,130
# Cases Age [0-18],2020-03-29 07:29:09 PM,AR,15
# Cases Age [19-64],2020-03-29 07:29:09 PM,AR,276
# Cases Age [65+],2020-03-29 07:29:09 PM,AR,135
# Cases Age [0-18],2020-03-30 08:37:10 PM,AR,17
# Cases Age [19-64],2020-03-30 08:37:10 PM,AR,307
# Cases Age [65+],2020-03-30 08:37:10 PM,AR,149
# Cases Age [0-18],2020-03-31 08:28:01 PM,AR,17
# Cases Age [19-64],2020-03-31 08:28:01 PM,AR,307
# Cases Age [65+],2020-03-31 08:28:01 PM,AR,149
# Cases Age [0-18],2020-04-01 08:08:12 PM,AR,18
# Cases Age [19-64],2020-04-01 08:08:12 PM,AR,396
# Cases Age [65+],2020-04-01 08:08:12 PM,AR,170
# Cases Age [0-18],2020-04-02 08:26:10 PM,AR,20
# Cases Age [19-64],2020-04-02 08:26:10 PM,AR,440
# Cases Age [65+],2020-04-02 08:26:10 PM,AR,183
# Cases Age [0-18],2020-04-03 08:24:08 PM,AR,20
# Cases Age [19-64],2020-04-03 08:24:08 PM,AR,487
# Cases Age [65+],2020-04-03 08:24:08 PM,AR,197
# Cases Age [0-18],2020-04-04 08:09:45 PM,AR,20
# Cases Age [19-64],2020-04-04 08:09:45 PM,AR,49
# Cases Age [65+],2020-04-04 08:09:45 PM,AR,210
# Cases Age [0-18],2020-04-05 08:14:56 PM,AR,20
# Cases Age [19-64],2020-04-05 08:14:56 PM,AR,55
# Cases Age [65+],2020-04-05 08:14:56 PM,AR,246
# Cases Age [0-18],2020-04-06 08:27:45 PM,AR,20
# Cases Age [19-64],2020-04-06 08:27:45 PM,AR,59
# Cases Age [65+],2020-04-06 08:27:45 PM,AR,265
# Cases Age [0-18],2020-04-07 08:04:39 PM,AR,21
# Cases Age [19-64],2020-04-07 08:04:39 PM,AR,64
# Cases Age [65+],2020-04-07 08:04:39 PM,AR,287
# Cases Age [0-18],2020-04-08 08:17:50 PM,AR,24
# Cases Age [19-64],2020-04-08 08:17:50 PM,AR,69
# Cases Age [65+],2020-04-08 08:17:50 PM,AR,310
# Cases Age [0-18],2020-04-09 07:51:07 PM,AR,24
# Cases Age [19-64],2020-04-09 07:51:07 PM,AR,72
# Cases Age [65+],2020-04-09 07:51:07 PM,AR,330
# Cases Age [0-18],2020-04-10 08:20:24 PM,AR,33
# Cases Age [19-64],2020-04-10 08:20:24 PM,AR,75
# Cases Age [65+],2020-04-10 08:20:24 PM,AR,351
# Cases Age [0-18],2020-04-11 07:52:59 PM,AR,37
# Cases Age [19-64],2020-04-11 07:52:59 PM,AR,79
# Cases Age [65+],2020-04-11 07:52:59 PM,AR,371
# Cases Age [0-18],2020-04-12 08:38:04 PM,AR,43
# Cases Age [19-64],2020-04-12 08:38:04 PM,AR,83
# Cases Age [65+],2020-04-12 08:38:04 PM,AR,383
# Cases Age [0-18],2020-04-13 08:21:20 PM,AR,45
# Cases Age [19-64],2020-04-13 08:21:20 PM,AR,92
# Cases Age [65+],2020-04-13 08:21:20 PM,AR,439
# Cases Age [0-18],2020-04-14 08:01:04 PM,AR,47
# Cases Age [19-64],2020-04-14 08:01:04 PM,AR,100
# Cases Age [65+],2020-04-14 08:01:04 PM,AR,472
# Cases Age [0-18],2020-04-15 08:12:05 PM,AR,52
# Cases Age [19-64],2020-04-15 08:12:05 PM,AR,109
# Cases Age [65+],2020-04-15 08:12:05 PM,AR,507
# Cases Age [0-18],2020-04-16 08:16:39 PM,AR,52
# Cases Age [19-64],2020-04-16 08:16:39 PM,AR,109
# Cases Age [65+],2020-04-16 08:16:39 PM,AR,507
# Cases Age [0-18],2020-04-17 08:03:49 PM,AR,57
# Cases Age [19-64],2020-04-17 08:03:49 PM,AR,117
# Cases Age [65+],2020-04-17 08:03:49 PM,AR,547
# Cases Age [0-18],2020-04-18 08:10:51 PM,AR,58
# Cases Age [19-64],2020-04-18 08:10:51 PM,AR,117
# Cases Age [65+],2020-04-18 08:10:51 PM,AR,563
# Cases Age [0-18],2020-04-19 08:24:21 PM,AR,58
# Cases Age [19-64],2020-04-19 08:24:21 PM,AR,117
# Cases Age [65+],2020-04-19 08:24:21 PM,AR,563
# Cases Age [0-18],2020-04-20 08:21:01 PM,AR,66
# Cases Age [19-64],2020-04-20 08:21:01 PM,AR,132
# Cases Age [65+],2020-04-20 08:21:01 PM,AR,632
# Cases Age [0-18],2020-04-21 08:08:15 PM,AR,66
# Cases Age [19-64],2020-04-21 08:08:15 PM,AR,132
# Cases Age [65+],2020-04-21 08:08:15 PM,AR,632
# Cases Age [0-18],2020-04-22 08:22:35 PM,AR,70
# Cases Age [19-64],2020-04-22 08:22:35 PM,AR,162
# Cases Age [65+],2020-04-22 08:22:35 PM,AR,818
# Cases Age [0-18],2020-04-23 08:20:16 PM,AR,70
# Cases Age [19-64],2020-04-23 08:20:16 PM,AR,162
# Cases Age [65+],2020-04-23 08:20:16 PM,AR,818
# Cases Age [0-18],2020-04-24 08:45:50 PM,AR,75
# Cases Age [19-64],2020-04-24 08:45:50 PM,AR,207
# Cases Age [65+],2020-04-24 08:45:50 PM,AR,1042
# Cases Age [0-18],2020-04-25 08:27:23 PM,AR,75
# Cases Age [19-64],2020-04-25 08:27:23 PM,AR,207
# Cases Age [65+],2020-04-25 08:27:23 PM,AR,1042
# Cases Age [0-18],2020-04-26 08:00:26 PM,AR,81
# Cases Age [19-64],2020-04-26 08:00:26 PM,AR,225
# Cases Age [65+],2020-04-26 08:00:26 PM,AR,1131
# Cases Age [0-18],2020-04-27 08:41:36 PM,AR,83
# Cases Age [19-64],2020-04-27 08:41:36 PM,AR,231
# Cases Age [65+],2020-04-27 08:41:36 PM,AR,1164
# Cases Age [0-18],2020-04-28 08:35:21 PM,AR,86
# Cases Age [19-64],2020-04-28 08:35:21 PM,AR,242
# Cases Age [65+],2020-04-28 08:35:21 PM,AR,1198
# Cases Age [0-18],2020-04-29 07:54:47 PM,AR,94
# Cases Age [19-64],2020-04-29 07:54:47 PM,AR,257
# Cases Age [65+],2020-04-29 07:54:47 PM,AR,1218
# Cases Age [0-18],2020-04-30 08:53:49 PM,AR,96
# Cases Age [19-64],2020-04-30 08:53:49 PM,AR,266
# Cases Age [65+],2020-04-30 08:53:49 PM,AR,1244
# Cases Age [0-18],2020-05-01 08:24:18 PM,AR,96
# Cases Age [19-64],2020-05-01 08:24:18 PM,AR,266
# Cases Age [65+],2020-05-01 08:24:18 PM,AR,1244
# Cases Age [0-18],2020-05-02 08:31:47 PM,AR,102
# Cases Age [19-64],2020-05-02 08:31:47 PM,AR,281
# Cases Age [65+],2020-05-02 08:31:47 PM,AR,1280
# Cases Age [0-18],2020-05-03 08:31:05 PM,AR,105
# Cases Age [19-64],2020-05-03 08:31:05 PM,AR,285
# Cases Age [65+],2020-05-03 08:31:05 PM,AR,1304
# Cases Age [0-18],2020-05-04 07:44:00 PM,AR,105
# Cases Age [19-64],2020-05-04 07:44:00 PM,AR,291
# Cases Age [65+],2020-05-04 07:44:00 PM,AR,1312
# Cases Age [0-18],2020-05-05 08:14:26 PM,AR,111
# Cases Age [19-64],2020-05-05 08:14:26 PM,AR,291
# Cases Age [65+],2020-05-05 08:14:26 PM,AR,1327
# Cases Age [0-18],2020-05-06 08:13:27 PM,AR,111
# Cases Age [19-64],2020-05-06 08:13:27 PM,AR,291
# Cases Age [65+],2020-05-06 08:13:27 PM,AR,1327
# Cases Age [0-18],2020-05-07 08:53:26 PM,AR,120
# Cases Age [19-64],2020-05-07 08:53:26 PM,AR,308
# Cases Age [65+],2020-05-07 08:53:26 PM,AR,1388
# Cases Age [0-18],2020-05-08 10:02:40 PM,AR,120
# Cases Age [19-64],2020-05-08 10:02:40 PM,AR,308
# Cases Age [65+],2020-05-08 10:02:40 PM,AR,1388
# Cases Age [0-18],2020-05-09 08:26:43 PM,AR,127
# Cases Age [19-64],2020-05-09 08:26:43 PM,AR,320
# Cases Age [65+],2020-05-09 08:26:43 PM,AR,1424
# Cases Age [0-18],2020-05-10 08:03:43 PM,AR,127
# Cases Age [19-64],2020-05-10 08:03:43 PM,AR,320
# Cases Age [65+],2020-05-10 08:03:43 PM,AR,1424
# Cases Age [0-18],2020-05-11 08:46:51 PM,AR,142
# Cases Age [19-64],2020-05-11 08:46:51 PM,AR,336
# Cases Age [65+],2020-05-11 08:46:51 PM,AR,1567
# Cases Age [0-18],2020-05-12 08:13:09 PM,AR,147
# Cases Age [19-64],2020-05-12 08:13:09 PM,AR,351
# Cases Age [65+],2020-05-12 08:13:09 PM,AR,1613
# Cases Age [0-18],2020-05-13 08:05:08 PM,AR,147
# Cases Age [19-64],2020-05-13 08:05:08 PM,AR,351
# Cases Age [65+],2020-05-13 08:05:08 PM,AR,1613
# Cases Age [0-18],2020-05-14 09:01:30 PM,AR,151
# Cases Age [19-64],2020-05-14 09:01:30 PM,AR,359
# Cases Age [65+],2020-05-14 09:01:30 PM,AR,1640
# Cases Age [0-18],2020-05-15 08:21:46 PM,AR,173
# Cases Age [19-64],2020-05-15 08:21:46 PM,AR,383
# Cases Age [65+],2020-05-15 08:21:46 PM,AR,1724
# Cases Age [0-18],2020-05-16 07:56:03 PM,AR,173
# Cases Age [19-64],2020-05-16 07:56:03 PM,AR,383
# Cases Age [65+],2020-05-16 07:56:03 PM,AR,1724
# Cases Age [0-18],2020-05-17 07:50:20 PM,AR,173
# Cases Age [19-64],2020-05-17 07:50:20 PM,AR,383
# Cases Age [65+],2020-05-17 07:50:20 PM,AR,1724
# Cases Age [0-18],2020-05-18 08:15:18 PM,AR,193
# Cases Age [19-64],2020-05-18 08:15:18 PM,AR,416
# Cases Age [65+],2020-05-18 08:15:18 PM,AR,1899
# Cases Age [0-18],2020-05-19 07:52:59 PM,AR,193
# Cases Age [19-64],2020-05-19 07:52:59 PM,AR,416
# Cases Age [65+],2020-05-19 07:52:59 PM,AR,1899
# Cases Age [0-17],2020-05-20 12:00:00 AM,AR,200
# Cases Age [18-24],2020-05-20 12:00:00 AM,AR,450
# Cases Age [25-44],2020-05-20 12:00:00 AM,AR,1976
# Cases Age [45-64],2020-05-20 12:00:00 AM,AR,1626
# Cases Age [65+],2020-05-20 12:00:00 AM,AR,751
# Cases Age [0-17],2020-05-21 08:56:58 PM,AR,236
# Cases Age [18-24],2020-05-21 08:56:58 PM,AR,465
# Cases Age [25-44],2020-05-21 08:56:58 PM,AR,2169
# Cases Age [45-64],2020-05-21 08:56:58 PM,AR,1763
# Cases Age [65+],2020-05-21 08:56:58 PM,AR,825
# Cases Age [0-17],2020-05-22 08:06:04 PM,AR,255
# Cases Age [18-24],2020-05-22 08:06:04 PM,AR,485
# Cases Age [25-44],2020-05-22 08:06:04 PM,AR,2221
# Cases Age [45-64],2020-05-22 08:06:04 PM,AR,1811
# Cases Age [65+],2020-05-22 08:06:04 PM,AR,840
# Cases Age [0-17],2020-05-23 08:36:33 PM,AR,279
# Cases Age [18-24],2020-05-23 08:36:33 PM,AR,509
# Cases Age [25-44],2020-05-23 08:36:33 PM,AR,2282
# Cases Age [45-64],2020-05-23 08:36:33 PM,AR,1854
# Cases Age [65+],2020-05-23 08:36:33 PM,AR,851
# Cases Age [0-17],2020-05-24 08:30:19 PM,AR,301
# Cases Age [18-24],2020-05-24 08:30:19 PM,AR,529
# Cases Age [25-44],2020-05-24 08:30:19 PM,AR,2334
# Cases Age [45-64],2020-05-24 08:30:19 PM,AR,1899
# Cases Age [65+],2020-05-24 08:30:19 PM,AR,859
# Cases Age [0-17],2020-05-25 08:29:51 PM,AR,319
# Cases Age [18-24],2020-05-25 08:29:51 PM,AR,544
# Cases Age [25-44],2020-05-25 08:29:51 PM,AR,2380
# Cases Age [45-64],2020-05-25 08:29:51 PM,AR,1920
# Cases Age [65+],2020-05-25 08:29:51 PM,AR,866
# Cases Age [0-17],2020-05-26 09:03:00 PM,AR,342
# Cases Age [18-24],2020-05-26 09:03:00 PM,AR,570
# Cases Age [25-44],2020-05-26 09:03:00 PM,AR,2429
# Cases Age [45-64],2020-05-26 09:03:00 PM,AR,1958
# Cases Age [65+],2020-05-26 09:03:00 PM,AR,881
# Cases Age [0-17],2020-05-27 08:39:02 PM,AR,363
# Cases Age [18-24],2020-05-27 08:39:02 PM,AR,581
# Cases Age [25-44],2020-05-27 08:39:02 PM,AR,2461
# Cases Age [45-64],2020-05-27 08:39:02 PM,AR,1979
# Cases Age [65+],2020-05-27 08:39:02 PM,AR,893
# Cases Age [0-17],2020-05-28 08:12:00 PM,AR,395
# Cases Age [18-24],2020-05-28 08:12:00 PM,AR,614
# Cases Age [25-44],2020-05-28 08:12:00 PM,AR,2554
# Cases Age [45-64],2020-05-28 08:12:00 PM,AR,2055
# Cases Age [65+],2020-05-28 08:12:00 PM,AR,920
# Cases Age [0-17],2020-05-29 07:58:12 PM,AR,426
# Cases Age [18-24],2020-05-29 07:58:12 PM,AR,654
# Cases Age [25-44],2020-05-29 07:58:12 PM,AR,2638
# Cases Age [45-64],2020-05-29 07:58:12 PM,AR,2120
# Cases Age [65+],2020-05-29 07:58:12 PM,AR,939
# Cases Age [0-17],2020-05-30 07:50:36 PM,AR,461
# Cases Age [18-24],2020-05-30 07:50:36 PM,AR,689
# Cases Age [25-44],2020-05-30 07:50:36 PM,AR,2737
# Cases Age [45-64],2020-05-30 07:50:36 PM,AR,2161
# Cases Age [65+],2020-05-30 07:50:36 PM,AR,965
# Cases Age [0-17],2020-05-31 08:10:26 PM,AR,495
# Cases Age [18-24],2020-05-31 08:10:26 PM,AR,729
# Cases Age [25-44],2020-05-31 08:10:26 PM,AR,2814
# Cases Age [45-64],2020-05-31 08:10:26 PM,AR,2230
# Cases Age [65+],2020-05-31 08:10:26 PM,AR,985
# Cases Age [0-17],2020-06-01 08:01:36 PM,AR,525
# Cases Age [18-24],2020-06-01 08:01:36 PM,AR,752
# Cases Age [25-44],2020-06-01 08:01:36 PM,AR,2874
# Cases Age [45-64],2020-06-01 08:01:36 PM,AR,2279
# Cases Age [65+],2020-06-01 08:01:36 PM,AR,1013
# Cases Age [0-17],2020-06-02 08:15:08 PM,AR,573
# Cases Age [18-24],2020-06-02 08:15:08 PM,AR,800
# Cases Age [25-44],2020-06-02 08:15:08 PM,AR,3017
# Cases Age [45-64],2020-06-02 08:15:08 PM,AR,2366
# Cases Age [65+],2020-06-02 08:15:08 PM,AR,1062
# Cases Age [0-17],2020-06-03 07:54:15 PM,AR,639
# Cases Age [18-24],2020-06-03 07:54:15 PM,AR,823
# Cases Age [25-44],2020-06-03 07:54:15 PM,AR,3100
# Cases Age [45-64],2020-06-03 07:54:15 PM,AR,2418
# Cases Age [65+],2020-06-03 07:54:15 PM,AR,1087
# Cases Age [0-17],2020-06-04 08:09:06 PM,AR,695
# Cases Age [18-24],2020-06-04 08:09:06 PM,AR,863
# Cases Age [25-44],2020-06-04 08:09:06 PM,AR,3239
# Cases Age [45-64],2020-06-04 08:09:06 PM,AR,2513
# Cases Age [65+],2020-06-04 08:09:06 PM,AR,1115
# Cases Age [0-17],2020-06-05 08:08:35 PM,AR,729
# Cases Age [18-24],2020-06-05 08:08:35 PM,AR,905
# Cases Age [25-44],2020-06-05 08:08:35 PM,AR,3318
# Cases Age [45-64],2020-06-05 08:08:35 PM,AR,2566
# Cases Age [65+],2020-06-05 08:08:35 PM,AR,1133
# Cases Age [0-17],2020-06-06 08:30:29 PM,AR,801
# Cases Age [18-24],2020-06-06 08:30:29 PM,AR,943
# Cases Age [25-44],2020-06-06 08:30:29 PM,AR,3459
# Cases Age [45-64],2020-06-06 08:30:29 PM,AR,2716
# Cases Age [65+],2020-06-06 08:30:29 PM,AR,1182
# Cases Age [0-17],2020-06-07 08:27:26 PM,AR,868
# Cases Age [18-24],2020-06-07 08:27:26 PM,AR,997
# Cases Age [25-44],2020-06-07 08:27:26 PM,AR,3566
# Cases Age [45-64],2020-06-07 08:27:26 PM,AR,2789
# Cases Age [65+],2020-06-07 08:27:26 PM,AR,1206
# Cases Age [0-17],2020-06-08 08:09:23 PM,AR,924
# Cases Age [18-24],2020-06-08 08:09:23 PM,AR,1038
# Cases Age [25-44],2020-06-08 08:09:23 PM,AR,3679
# Cases Age [45-64],2020-06-08 08:09:23 PM,AR,2870
# Cases Age [65+],2020-06-08 08:09:23 PM,AR,1229
# Cases Age [0-17],2020-06-09 08:24:13 PM,AR,975
# Cases Age [18-24],2020-06-09 08:24:13 PM,AR,1074
# Cases Age [25-44],2020-06-09 08:24:13 PM,AR,3811
# Cases Age [45-64],2020-06-09 08:24:13 PM,AR,2958
# Cases Age [65+],2020-06-09 08:24:13 PM,AR,1262
# Cases Age [0-17],2020-06-10 08:34:38 PM,AR,1010
# Cases Age [18-24],2020-06-10 08:34:38 PM,AR,1105
# Cases Age [25-44],2020-06-10 08:34:38 PM,AR,3924
# Cases Age [45-64],2020-06-10 08:34:38 PM,AR,3041
# Cases Age [65+],2020-06-10 08:34:38 PM,AR,1288
# Cases Age [0-17],2020-06-11 08:20:08 PM,AR,1101
# Cases Age [18-24],2020-06-11 08:20:08 PM,AR,1171
# Cases Age [25-44],2020-06-11 08:20:08 PM,AR,4056
# Cases Age [45-64],2020-06-11 08:20:08 PM,AR,3162
# Cases Age [65+],2020-06-11 08:20:08 PM,AR,1326
# Cases Age [0-17],2020-06-12 08:24:33 PM,AR,1293
# Cases Age [18-24],2020-06-12 08:24:33 PM,AR,1254
# Cases Age [25-44],2020-06-12 08:24:33 PM,AR,4302
# Cases Age [45-64],2020-06-12 08:24:33 PM,AR,3327
# Cases Age [65+],2020-06-12 08:24:33 PM,AR,1371
# Cases Age [0-17],2020-06-13 08:36:07 PM,AR,1285
# Cases Age [18-24],2020-06-13 08:36:07 PM,AR,1327
# Cases Age [25-44],2020-06-13 08:36:07 PM,AR,4553
# Cases Age [45-64],2020-06-13 08:36:07 PM,AR,3517
# Cases Age [65+],2020-06-13 08:36:07 PM,AR,1413
# Cases Age [0-17],2020-06-14 07:57:57 PM,AR,1337
# Cases Age [18-24],2020-06-14 07:57:57 PM,AR,1378
# Cases Age [25-44],2020-06-14 07:57:57 PM,AR,4732
# Cases Age [45-64],2020-06-14 07:57:57 PM,AR,3611
# Cases Age [65+],2020-06-14 07:57:57 PM,AR,1443
# Cases Age [0-17],2020-06-15 08:22:10 PM,AR,1416
# Cases Age [18-24],2020-06-15 08:22:10 PM,AR,1430
# Cases Age [25-44],2020-06-15 08:22:10 PM,AR,4881
# Cases Age [45-64],2020-06-15 08:22:10 PM,AR,3716
# Cases Age [65+],2020-06-15 08:22:10 PM,AR,1474
