Column Name,Scrape Time,State,Value
# Cases Age [35-39],March 31,MO,88
# Cases Age [40-44],March 31,MO,98
# Cases Age [45-49],March 31,MO,119
# Cases Age [50-54],March 31,MO,141
# Cases Age [55-59],March 31,MO,147
# Cases Age [60-64],March 31,MO,125
# Cases Age [65-69],March 31,MO,87
# Cases Age [70-74],March 31,MO,74.0
# Cases Age [75-79],March 31,MO,40.0
# Cases Age [80+],March 31,MO,71.0
# Cases Age [Unknown],March 31,MO,0.0
# Cases Age [0-19],March 29,MO,26
# Cases Age [20-24],March 29,MO,91
# Cases Age [25-29],March 29,MO,74
# Cases Age [30-34],March 29,MO,65
# Cases Age [35-39],March 29,MO,69
# Cases Age [40-44],March 29,MO,71
# Cases Age [45-49],March 29,MO,65
# Cases Age [50-54],March 29,MO,104
# Cases Age [55-59],March 29,MO,91
# Cases Age [60-64],March 29,MO,85
# Cases Age [65-69],March 29,MO,47
# Cases Age [70-74],March 29,MO,45.0
# Cases Age [75-79],March 29,MO,29.0
# Cases Age [80+],March 29,MO,40.0
# Cases Age [Unknown],March 29,MO,1.0
# Cases Age [0-19],March 28,MO,21
# Cases Age [20-24],March 28,MO,89
# Cases Age [25-29],March 28,MO,66
# Cases Age [30-34],March 28,MO,60
# Cases Age [35-39],March 28,MO,64
# Cases Age [40-44],March 28,MO,67
# Cases Age [45-49],March 28,MO,59
# Cases Age [50-54],March 28,MO,95
# Cases Age [55-59],March 28,MO,85
# Cases Age [60-64],March 28,MO,79
# Cases Age [65-69],March 28,MO,43
# Cases Age [70-74],March 28,MO,43.0
# Cases Age [75-79],March 28,MO,29.0
# Cases Age [80+],March 28,MO,38.0
# Cases Age [Unknown],March 28,MO,0.0
# Cases Age [0-19],April 16,MO,122
# Cases Age [20-24],April 16,MO,324
# Cases Age [25-29],April 16,MO,347
# Cases Age [30-34],April 16,MO,325
# Cases Age [35-39],April 16,MO,319
# Cases Age [40-44],April 16,MO,376
# Cases Age [45-49],April 16,MO,444
# Cases Age [50-54],April 16,MO,499
# Cases Age [55-59],April 16,MO,531
# Cases Age [60-64],April 16,MO,504
# Cases Age [65-69],April 16,MO,397
# Cases Age [70-74],April 16,MO,288.0
# Cases Age [75-79],April 16,MO,220.0
# Cases Age [80+],April 16,MO,411.0
# Cases Age [Unknown],April 16,MO,4.0
# Cases Age [0-19],April 17,MO,129
# Cases Age [20-24],April 17,MO,332
# Cases Age [25-29],April 17,MO,356
# Cases Age [30-34],April 17,MO,337
# Cases Age [35-39],April 17,MO,337
# Cases Age [40-44],April 17,MO,386
# Cases Age [45-49],April 17,MO,457
# Cases Age [50-54],April 17,MO,507
# Cases Age [55-59],April 17,MO,545
# Cases Age [60-64],April 17,MO,520
# Cases Age [65-69],April 17,MO,409
# Cases Age [70-74],April 17,MO,297.0
# Cases Age [75-79],April 17,MO,228.0
# Cases Age [80+],April 17,MO,439.0
# Cases Age [Unknown],April 17,MO,4.0
# Cases Age [0-19],April 18,MO,132
# Cases Age [20-24],April 18,MO,344
# Cases Age [25-29],April 18,MO,377
# Cases Age [30-34],April 18,MO,351
# Cases Age [35-39],April 18,MO,350
# Cases Age [40-44],April 18,MO,395
# Cases Age [45-49],April 18,MO,472
# Cases Age [50-54],April 18,MO,526
# Cases Age [55-59],April 18,MO,562
# Cases Age [60-64],April 18,MO,544
# Cases Age [65-69],April 18,MO,420
# Cases Age [70-74],April 18,MO,322.0
# Cases Age [75-79],April 18,MO,241.0
# Cases Age [80+],April 18,MO,476.0
# Cases Age [Unknown],April 18,MO,5.0
# Cases Age [0-19],April 19,MO,135
# Cases Age [20-24],April 19,MO,348
# Cases Age [25-29],April 19,MO,391
# Cases Age [30-34],April 19,MO,363
# Cases Age [35-39],April 19,MO,367
# Cases Age [40-44],April 19,MO,405
# Cases Age [45-49],April 19,MO,484
# Cases Age [50-54],April 19,MO,528
# Cases Age [55-59],April 19,MO,577
# Cases Age [60-64],April 19,MO,553
# Cases Age [65-69],April 19,MO,427
# Cases Age [70-74],April 19,MO,327.0
# Cases Age [75-79],April 19,MO,256.0
# Cases Age [80+],April 19,MO,496.0
# Cases Age [Unknown],April 19,MO,10.0
# Cases Age [0-19],April 20,MO,141
# Cases Age [20-24],April 20,MO,351
# Cases Age [25-29],April 20,MO,398
# Cases Age [30-34],April 20,MO,370
# Cases Age [35-39],April 20,MO,373
# Cases Age [40-44],April 20,MO,419
# Cases Age [45-49],April 20,MO,498
# Cases Age [50-54],April 20,MO,542
# Cases Age [55-59],April 20,MO,589
# Cases Age [60-64],April 20,MO,564
# Cases Age [65-69],April 20,MO,439
# Cases Age [70-74],April 20,MO,331.0
# Cases Age [75-79],April 20,MO,268.0
# Cases Age [80+],April 20,MO,518.0
# Cases Age [Unknown],April 20,MO,6.0
# Cases Age [0-19],April 21,MO,150
# Cases Age [20-24],April 21,MO,356
# Cases Age [25-29],April 21,MO,406
# Cases Age [30-34],April 21,MO,379
# Cases Age [35-39],April 21,MO,384
# Cases Age [40-44],April 21,MO,424
# Cases Age [45-49],April 21,MO,507
# Cases Age [50-54],April 21,MO,554
# Cases Age [55-59],April 21,MO,602
# Cases Age [60-64],April 21,MO,564
# Cases Age [65-69],April 21,MO,444
# Cases Age [70-74],April 21,MO,342.0
# Cases Age [75-79],April 21,MO,276.0
# Cases Age [80+],April 21,MO,536.0
# Cases Age [Unknown],April 21,MO,7.0
# Cases Age [0-19],April 22,MO,155
# Cases Age [20-24],April 22,MO,365
# Cases Age [25-29],April 22,MO,414
# Cases Age [30-34],April 22,MO,389
# Cases Age [35-39],April 22,MO,402
# Cases Age [40-44],April 22,MO,431
# Cases Age [45-49],April 22,MO,528
# Cases Age [50-54],April 22,MO,567
# Cases Age [55-59],April 22,MO,619
# Cases Age [60-64],April 22,MO,597
# Cases Age [65-69],April 22,MO,458
# Cases Age [70-74],April 22,MO,355.0
# Cases Age [75-79],April 22,MO,284.0
# Cases Age [80+],April 22,MO,565.0
# Cases Age [Unknown],April 22,MO,8.0
# Cases Age [0-19],April 23,MO,164
# Cases Age [20-24],April 23,MO,376
# Cases Age [25-29],April 23,MO,437
# Cases Age [30-34],April 23,MO,400
# Cases Age [35-39],April 23,MO,411
# Cases Age [40-44],April 23,MO,443
# Cases Age [45-49],April 23,MO,541
# Cases Age [50-54],April 23,MO,586
# Cases Age [55-59],April 23,MO,632
# Cases Age [60-64],April 23,MO,612
# Cases Age [65-69],April 23,MO,469
# Cases Age [70-74],April 23,MO,362.0
# Cases Age [75-79],April 23,MO,294.0
# Cases Age [80+],April 23,MO,584.0
# Cases Age [Unknown],April 23,MO,10.0
# Cases Age [0-19],April 24,MO,173
# Cases Age [20-24],April 24,MO,393
# Cases Age [25-29],April 24,MO,464
# Cases Age [30-34],April 24,MO,420
# Cases Age [35-39],April 24,MO,428
# Cases Age [40-44],April 24,MO,463
# Cases Age [45-49],April 24,MO,564
# Cases Age [50-54],April 24,MO,614
# Cases Age [55-59],April 24,MO,653
# Cases Age [60-64],April 24,MO,640
# Cases Age [65-69],April 24,MO,481
# Cases Age [70-74],April 24,MO,378.0
# Cases Age [75-79],April 24,MO,309.0
# Cases Age [80+],April 24,MO,635.0
# Cases Age [Unknown],April 24,MO,10.0
# Cases Age [0-19],April 25,MO,180
# Cases Age [20-24],April 25,MO,398
# Cases Age [25-29],April 25,MO,471
# Cases Age [30-34],April 25,MO,426
# Cases Age [35-39],April 25,MO,437
# Cases Age [40-44],April 25,MO,481
# Cases Age [45-49],April 25,MO,582
# Cases Age [50-54],April 25,MO,628
# Cases Age [55-59],April 25,MO,672
# Cases Age [60-64],April 25,MO,660
# Cases Age [65-69],April 25,MO,492
# Cases Age [70-74],April 25,MO,396.0
# Cases Age [75-79],April 25,MO,320.0
# Cases Age [80+],April 25,MO,674.0
# Cases Age [Unknown],April 25,MO,9.0
# Cases Age [0-19],April 26,MO,185
# Cases Age [20-24],April 26,MO,406
# Cases Age [25-29],April 26,MO,481
# Cases Age [30-34],April 26,MO,436
# Cases Age [35-39],April 26,MO,451
# Cases Age [40-44],April 26,MO,491
# Cases Age [45-49],April 26,MO,599
# Cases Age [50-54],April 26,MO,644
# Cases Age [55-59],April 26,MO,685
# Cases Age [60-64],April 26,MO,674
# Cases Age [65-69],April 26,MO,506
# Cases Age [70-74],April 26,MO,403.0
# Cases Age [75-79],April 26,MO,329.0
# Cases Age [80+],April 26,MO,698.0
# Cases Age [Unknown],April 26,MO,9.0
# Cases Age [0-19],April 27,MO,194
# Cases Age [20-24],April 27,MO,414
# Cases Age [25-29],April 27,MO,494
# Cases Age [30-34],April 27,MO,450
# Cases Age [35-39],April 27,MO,454
# Cases Age [40-44],April 27,MO,496
# Cases Age [45-49],April 27,MO,609
# Cases Age [50-54],April 27,MO,654
# Cases Age [55-59],April 27,MO,700
# Cases Age [60-64],April 27,MO,686
# Cases Age [65-69],April 27,MO,514
# Cases Age [70-74],April 27,MO,416.0
# Cases Age [75-79],April 27,MO,338.0
# Cases Age [80+],April 27,MO,743.0
# Cases Age [Unknown],April 27,MO,9.0
# Cases Age [0-19],April 28,MO,197
# Cases Age [20-24],April 28,MO,419
# Cases Age [25-29],April 28,MO,502
# Cases Age [30-34],April 28,MO,461
# Cases Age [35-39],April 28,MO,460
# Cases Age [40-44],April 28,MO,503
# Cases Age [45-49],April 28,MO,622
# Cases Age [50-54],April 28,MO,666
# Cases Age [55-59],April 28,MO,713
# Cases Age [60-64],April 28,MO,697
# Cases Age [65-69],April 28,MO,524
# Cases Age [70-74],April 28,MO,421.0
# Cases Age [75-79],April 28,MO,344.0
# Cases Age [80+],April 28,MO,764.0
# Cases Age [Unknown],April 28,MO,10.0
# Cases Age [0-19],April 29,MO,202
# Cases Age [20-24],April 29,MO,429
# Cases Age [25-29],April 29,MO,512
# Cases Age [30-34],April 29,MO,470
# Cases Age [35-39],April 29,MO,467
# Cases Age [40-44],April 29,MO,510
# Cases Age [45-49],April 29,MO,635
# Cases Age [50-54],April 29,MO,671
# Cases Age [55-59],April 29,MO,725
# Cases Age [60-64],April 29,MO,701
# Cases Age [65-69],April 29,MO,536
# Cases Age [70-74],April 29,MO,427.0
# Cases Age [75-79],April 29,MO,348.0
# Cases Age [80+],April 29,MO,781.0
# Cases Age [Unknown],April 29,MO,11.0
# Cases Age [0-19],May 1,MO,219
# Cases Age [20-24],May 1,MO,456
# Cases Age [25-29],May 1,MO,540
# Cases Age [30-34],May 1,MO,512
# Cases Age [35-39],May 1,MO,496
# Cases Age [40-44],May 1,MO,531
# Cases Age [45-49],May 1,MO,667
# Cases Age [50-54],May 1,MO,699
# Cases Age [55-59],May 1,MO,759
# Cases Age [60-64],May 1,MO,732
# Cases Age [65-69],May 1,MO,562
# Cases Age [70-74],May 1,MO,439.0
# Cases Age [75-79],May 1,MO,361.0
# Cases Age [80+],May 1,MO,853.0
# Cases Age [Unknown],May 1,MO,9.0
# Cases Age [0-19],May 2,MO,230
# Cases Age [20-24],May 2,MO,470
# Cases Age [25-29],May 2,MO,556
# Cases Age [30-34],May 2,MO,532
# Cases Age [35-39],May 2,MO,513
# Cases Age [40-44],May 2,MO,557
# Cases Age [45-49],May 2,MO,691
# Cases Age [50-54],May 2,MO,724
# Cases Age [55-59],May 2,MO,787
# Cases Age [60-64],May 2,MO,760
# Cases Age [65-69],May 2,MO,592
# Cases Age [70-74],May 2,MO,460.0
# Cases Age [75-79],May 2,MO,367.0
# Cases Age [80+],May 2,MO,907.0
# Cases Age [Unknown],May 2,MO,8.0
# Cases Age [0-19],Adair,MO,Jefferson
# Cases Age [20-24],Adair,MO,Moniteau
# Cases Age [25-29],Adair,MO,Pemiscot
# Cases Age [30-34],Adair,MO,Platte
# Cases Age [35-39],Adair,MO,Scott
# Cases Age [40-44],Adair,MO,St. Charles(9)
# Cases Age [45-49],Adair,MO,St. LouisCity(12)
# Cases Age [50-54],Adair,MO,St. LouisCounty(46)
# Cases Age [55-59],Adair,MO,nan
# Cases Age [60-64],Adair,MO,nan
# Cases Age [65-69],Adair,MO,nan
# Cases Age [70-74],Adair,MO,nan
# Cases Age [75-79],Adair,MO,nan
# Cases Age [80+],Adair,MO,nan
# Cases Age [Unknown],Adair,MO,nan
# Cases Age [0-19],May 3,MO,241
# Cases Age [20-24],May 3,MO,484
# Cases Age [25-29],May 3,MO,569
# Cases Age [30-34],May 3,MO,552
# Cases Age [35-39],May 3,MO,530
# Cases Age [40-44],May 3,MO,573
# Cases Age [45-49],May 3,MO,703
# Cases Age [50-54],May 3,MO,742
# Cases Age [55-59],May 3,MO,813
# Cases Age [60-64],May 3,MO,785
# Cases Age [65-69],May 3,MO,604
# Cases Age [70-74],May 3,MO,475.0
# Cases Age [75-79],May 3,MO,376.0
# Cases Age [80+],May 3,MO,931.0
# Cases Age [Unknown],May 3,MO,8.0
# Cases Age [0-19],May 4,MO,256
# Cases Age [20-24],May 4,MO,509
# Cases Age [25-29],May 4,MO,596
# Cases Age [30-34],May 4,MO,589
# Cases Age [35-39],May 4,MO,570
# Cases Age [40-44],May 4,MO,602
# Cases Age [45-49],May 4,MO,735
# Cases Age [50-54],May 4,MO,774
# Cases Age [55-59],May 4,MO,848
# Cases Age [60-64],May 4,MO,817
# Cases Age [65-69],May 4,MO,621
# Cases Age [70-74],May 4,MO,489.0
# Cases Age [75-79],May 4,MO,385.0
# Cases Age [80+],May 4,MO,952.0
# Cases Age [Unknown],May 4,MO,11.0
# Cases Age [0-19],May 5,MO,263
# Cases Age [20-24],May 5,MO,520
# Cases Age [25-29],May 5,MO,614
# Cases Age [30-34],May 5,MO,605
# Cases Age [35-39],May 5,MO,584
# Cases Age [40-44],May 5,MO,619
# Cases Age [45-49],May 5,MO,748
# Cases Age [50-54],May 5,MO,782
# Cases Age [55-59],May 5,MO,856
# Cases Age [60-64],May 5,MO,825
# Cases Age [65-69],May 5,MO,633
# Cases Age [70-74],May 5,MO,495.0
# Cases Age [75-79],May 5,MO,391.0
# Cases Age [80+],May 5,MO,971.0
# Cases Age [Unknown],May 5,MO,10.0
# Cases Age [0-19],May 6,MO,277
# Cases Age [20-24],May 6,MO,529
# Cases Age [25-29],May 6,MO,619
# Cases Age [30-34],May 6,MO,621
# Cases Age [35-39],May 6,MO,590
# Cases Age [40-44],May 6,MO,635
# Cases Age [45-49],May 6,MO,765
# Cases Age [50-54],May 6,MO,796
# Cases Age [55-59],May 6,MO,875
# Cases Age [60-64],May 6,MO,846
# Cases Age [65-69],May 6,MO,645
# Cases Age [70-74],May 6,MO,513.0
# Cases Age [75-79],May 6,MO,394.0
# Cases Age [80+],May 6,MO,989.0
# Cases Age [Unknown],May 6,MO,8.0
# Cases Age [0-19],May 7,MO,285
# Cases Age [20-24],May 7,MO,542
# Cases Age [25-29],May 7,MO,639
# Cases Age [30-34],May 7,MO,634
# Cases Age [35-39],May 7,MO,603
# Cases Age [40-44],May 7,MO,649
# Cases Age [45-49],May 7,MO,776
# Cases Age [50-54],May 7,MO,809
# Cases Age [55-59],May 7,MO,891
# Cases Age [60-64],May 7,MO,858
# Cases Age [65-69],May 7,MO,670
# Cases Age [70-74],May 7,MO,527.0
# Cases Age [75-79],May 7,MO,410.0
# Cases Age [80+],May 7,MO,1040.0
# Cases Age [Unknown],May 7,MO,8.0
# Cases Age [0-19],May 8,MO,289
# Cases Age [20-24],May 8,MO,553
# Cases Age [25-29],May 8,MO,650
# Cases Age [30-34],May 8,MO,645
# Cases Age [35-39],May 8,MO,618
# Cases Age [40-44],May 8,MO,662
# Cases Age [45-49],May 8,MO,786
# Cases Age [50-54],May 8,MO,816
# Cases Age [55-59],May 8,MO,896
# Cases Age [60-64],May 8,MO,871
# Cases Age [65-69],May 8,MO,677
# Cases Age [70-74],May 8,MO,533.0
# Cases Age [75-79],May 8,MO,420.0
# Cases Age [80+],May 8,MO,1066.0
# Cases Age [Unknown],May 8,MO,7.0
# Cases Age [0-19],May 9,MO,304
# Cases Age [20-24],May 9,MO,566
# Cases Age [25-29],May 9,MO,663
# Cases Age [30-34],May 9,MO,664
# Cases Age [35-39],May 9,MO,638
# Cases Age [40-44],May 9,MO,683
# Cases Age [45-49],May 9,MO,797
# Cases Age [50-54],May 9,MO,823
# Cases Age [55-59],May 9,MO,912
# Cases Age [60-64],May 9,MO,878
# Cases Age [65-69],May 9,MO,687
# Cases Age [70-74],May 9,MO,539.0
# Cases Age [75-79],May 9,MO,424.0
# Cases Age [80+],May 9,MO,1080.0
# Cases Age [Unknown],May 9,MO,8.0
# Cases Age [0-19],May 10,MO,nan
# Cases Age [20-24],May 10,MO,nan
# Cases Age [25-29],May 10,MO,nan
# Cases Age [30-34],May 10,MO,nan
# Cases Age [35-39],May 10,MO,nan
# Cases Age [40-44],May 10,MO,nan
# Cases Age [45-49],May 10,MO,nan
# Cases Age [50-54],May 10,MO,nan
# Cases Age [55-59],May 10,MO,nan
# Cases Age [60-64],May 10,MO,nan
# Cases Age [65-69],May 10,MO,nan
# Cases Age [70-74],May 10,MO,nan
# Cases Age [75-79],May 10,MO,nan
# Cases Age [80+],May 10,MO,nan
# Cases Age [Unknown],May 10,MO,nan
# Cases Age [0-19],nan,MO,nan
# Cases Age [20-24],nan,MO,nan
# Cases Age [25-29],nan,MO,nan
# Cases Age [30-34],nan,MO,nan
# Cases Age [35-39],nan,MO,nan
# Cases Age [40-44],nan,MO,nan
# Cases Age [45-49],nan,MO,nan
# Cases Age [50-54],nan,MO,nan
# Cases Age [55-59],nan,MO,nan
# Cases Age [60-64],nan,MO,nan
# Cases Age [65-69],nan,MO,nan
# Cases Age [70-74],nan,MO,nan
# Cases Age [75-79],nan,MO,nan
# Cases Age [80+],nan,MO,nan
# Cases Age [Unknown],nan,MO,nan
# Cases Age [0-19],2020-08-11 08:19:36 PM,MO,1367
# Cases Age [20-24],2020-08-11 08:19:36 PM,MO,1773
# Cases Age [25-29],2020-08-11 08:19:36 PM,MO,1643
# Cases Age [30-34],2020-08-11 08:19:36 PM,MO,1560
# Cases Age [35-39],2020-08-11 08:19:36 PM,MO,1675
# Cases Age [40-44],2020-08-11 08:19:36 PM,MO,1546
# Cases Age [45-49],2020-08-11 08:19:36 PM,MO,1445
# Cases Age [50-54],2020-08-11 08:19:36 PM,MO,1600
# Cases Age [55-59],2020-08-11 08:19:36 PM,MO,1578
# Cases Age [60-64],2020-08-11 08:19:36 PM,MO,1084
# Cases Age [65-69],2020-08-11 08:19:36 PM,MO,1472
