Column Name,Scrape Time,State,Value
# Cases Age [50-59],2020-05-05 08:20:06 PM,OR,509
# Cases Age [60-69],2020-05-05 08:20:06 PM,OR,428
# Cases Age [70-79],2020-05-05 08:20:06 PM,OR,278
# Cases Age [80+],2020-05-05 08:20:06 PM,OR,194
# Cases Age [Unknown],2020-05-05 08:20:06 PM,OR,11
# Cases Age [0-9],2020-05-06 08:17:08 PM,OR,14
# Cases Age [10-19],2020-05-06 08:17:08 PM,OR,81
# Cases Age [20-29],2020-05-06 08:17:08 PM,OR,387
# Cases Age [30-39],2020-05-06 08:17:08 PM,OR,477
# Cases Age [40-49],2020-05-06 08:17:08 PM,OR,503
# Cases Age [50-59],2020-05-06 08:17:08 PM,OR,521
# Cases Age [60-69],2020-05-06 08:17:08 PM,OR,432
# Cases Age [70-79],2020-05-06 08:17:08 PM,OR,284
# Cases Age [80+],2020-05-06 08:17:08 PM,OR,206
# Cases Age [Unknown],2020-05-06 08:17:08 PM,OR,11
# Cases Age [0-9],2020-05-07 08:56:27 PM,OR,15
# Cases Age [10-19],2020-05-07 08:56:27 PM,OR,83
# Cases Age [20-29],2020-05-07 08:56:27 PM,OR,404
# Cases Age [30-39],2020-05-07 08:56:27 PM,OR,492
# Cases Age [40-49],2020-05-07 08:56:27 PM,OR,512
# Cases Age [50-59],2020-05-07 08:56:27 PM,OR,533
# Cases Age [60-69],2020-05-07 08:56:27 PM,OR,438
# Cases Age [70-79],2020-05-07 08:56:27 PM,OR,293
# Cases Age [80+],2020-05-07 08:56:27 PM,OR,209
# Cases Age [Unknown],2020-05-07 08:56:27 PM,OR,10
# Cases Age [0-9],2020-05-08 10:05:12 PM,OR,17
# Cases Age [10-19],2020-05-08 10:05:12 PM,OR,87
# Cases Age [20-29],2020-05-08 10:05:12 PM,OR,422
# Cases Age [30-39],2020-05-08 10:05:12 PM,OR,513
# Cases Age [40-49],2020-05-08 10:05:12 PM,OR,523
# Cases Age [50-59],2020-05-08 10:05:12 PM,OR,544
# Cases Age [60-69],2020-05-08 10:05:12 PM,OR,447
# Cases Age [70-79],2020-05-08 10:05:12 PM,OR,295
# Cases Age [80+],2020-05-08 10:05:12 PM,OR,210
# Cases Age [Unknown],2020-05-08 10:05:12 PM,OR,10
# Cases Age [0-9],2020-05-09 08:40:50 PM,OR,21
# Cases Age [10-19],2020-05-09 08:40:50 PM,OR,92
# Cases Age [20-29],2020-05-09 08:40:50 PM,OR,438
# Cases Age [30-39],2020-05-09 08:40:50 PM,OR,532
# Cases Age [40-49],2020-05-09 08:40:50 PM,OR,545
# Cases Age [50-59],2020-05-09 08:40:50 PM,OR,557
# Cases Age [60-69],2020-05-09 08:40:50 PM,OR,454
# Cases Age [70-79],2020-05-09 08:40:50 PM,OR,298
# Cases Age [80+],2020-05-09 08:40:50 PM,OR,211
# Cases Age [Unknown],2020-05-09 08:40:50 PM,OR,12
# Cases Age [0-9],2020-05-10 08:06:23 PM,OR,24
# Cases Age [10-19],2020-05-10 08:06:23 PM,OR,97
# Cases Age [20-29],2020-05-10 08:06:23 PM,OR,450
# Cases Age [30-39],2020-05-10 08:06:23 PM,OR,545
# Cases Age [40-49],2020-05-10 08:06:23 PM,OR,553
# Cases Age [50-59],2020-05-10 08:06:23 PM,OR,566
# Cases Age [60-69],2020-05-10 08:06:23 PM,OR,460
# Cases Age [70-79],2020-05-10 08:06:23 PM,OR,300
# Cases Age [80+],2020-05-10 08:06:23 PM,OR,214
# Cases Age [Unknown],2020-05-10 08:06:23 PM,OR,19
# Cases Age [0-9],2020-05-11 08:50:37 PM,OR,27
# Cases Age [10-19],2020-05-11 08:50:37 PM,OR,103
# Cases Age [20-29],2020-05-11 08:50:37 PM,OR,459
# Cases Age [30-39],2020-05-11 08:50:37 PM,OR,560
# Cases Age [40-49],2020-05-11 08:50:37 PM,OR,565
# Cases Age [50-59],2020-05-11 08:50:37 PM,OR,574
# Cases Age [60-69],2020-05-11 08:50:37 PM,OR,464
# Cases Age [70-79],2020-05-11 08:50:37 PM,OR,304
# Cases Age [80+],2020-05-11 08:50:37 PM,OR,220
# Cases Age [Unknown],2020-05-11 08:50:37 PM,OR,10
# Cases Age [0-9],2020-05-12 08:16:25 PM,OR,28
# Cases Age [10-19],2020-05-12 08:16:25 PM,OR,106
# Cases Age [20-29],2020-05-12 08:16:25 PM,OR,476
# Cases Age [30-39],2020-05-12 08:16:25 PM,OR,577
# Cases Age [40-49],2020-05-12 08:16:25 PM,OR,577
# Cases Age [50-59],2020-05-12 08:16:25 PM,OR,582
# Cases Age [60-69],2020-05-12 08:16:25 PM,OR,471
# Cases Age [70-79],2020-05-12 08:16:25 PM,OR,311
# Cases Age [80+],2020-05-12 08:16:25 PM,OR,221
# Cases Age [Unknown],2020-05-12 08:16:25 PM,OR,9
# Cases Age [0-9],2020-05-13 08:08:11 PM,OR,30
# Cases Age [10-19],2020-05-13 08:08:11 PM,OR,110
# Cases Age [20-29],2020-05-13 08:08:11 PM,OR,488
# Cases Age [30-39],2020-05-13 08:08:11 PM,OR,587
# Cases Age [40-49],2020-05-13 08:08:11 PM,OR,587
# Cases Age [50-59],2020-05-13 08:08:11 PM,OR,590
# Cases Age [60-69],2020-05-13 08:08:11 PM,OR,478
# Cases Age [70-79],2020-05-13 08:08:11 PM,OR,314
# Cases Age [80+],2020-05-13 08:08:11 PM,OR,223
# Cases Age [Unknown],2020-05-13 08:08:11 PM,OR,9
# Cases Age [0-9],2020-05-14 09:04:30 PM,OR,32
# Cases Age [10-19],2020-05-14 09:04:30 PM,OR,113
# Cases Age [20-29],2020-05-14 09:04:30 PM,OR,498
# Cases Age [30-39],2020-05-14 09:04:30 PM,OR,596
# Cases Age [40-49],2020-05-14 09:04:30 PM,OR,597
# Cases Age [50-59],2020-05-14 09:04:30 PM,OR,602
# Cases Age [60-69],2020-05-14 09:04:30 PM,OR,487
# Cases Age [70-79],2020-05-14 09:04:30 PM,OR,321
# Cases Age [80+],2020-05-14 09:04:30 PM,OR,222
# Cases Age [Unknown],2020-05-14 09:04:30 PM,OR,11
# Cases Age [0-9],2020-05-15 08:23:44 PM,OR,35
# Cases Age [10-19],2020-05-15 08:23:44 PM,OR,116
# Cases Age [20-29],2020-05-15 08:23:44 PM,OR,513
# Cases Age [30-39],2020-05-15 08:23:44 PM,OR,604
# Cases Age [40-49],2020-05-15 08:23:44 PM,OR,607
# Cases Age [50-59],2020-05-15 08:23:44 PM,OR,612
# Cases Age [60-69],2020-05-15 08:23:44 PM,OR,496
# Cases Age [70-79],2020-05-15 08:23:44 PM,OR,324
# Cases Age [80+],2020-05-15 08:23:44 PM,OR,224
# Cases Age [Unknown],2020-05-15 08:23:44 PM,OR,10
# Cases Age [0-9],2020-05-16 07:58:24 PM,OR,39
# Cases Age [10-19],2020-05-16 07:58:24 PM,OR,119
# Cases Age [20-29],2020-05-16 07:58:24 PM,OR,527
# Cases Age [30-39],2020-05-16 07:58:24 PM,OR,613
# Cases Age [40-49],2020-05-16 07:58:24 PM,OR,621
# Cases Age [50-59],2020-05-16 07:58:24 PM,OR,631
# Cases Age [60-69],2020-05-16 07:58:24 PM,OR,500
# Cases Age [70-79],2020-05-16 07:58:24 PM,OR,327
# Cases Age [80+],2020-05-16 07:58:24 PM,OR,224
# Cases Age [Unknown],2020-05-16 07:58:24 PM,OR,11
# Cases Age [0-9],2020-05-17 07:55:56 PM,OR,40
# Cases Age [10-19],2020-05-17 07:55:56 PM,OR,119
# Cases Age [20-29],2020-05-17 07:55:56 PM,OR,529
# Cases Age [30-39],2020-05-17 07:55:56 PM,OR,616
# Cases Age [40-49],2020-05-17 07:55:56 PM,OR,620
# Cases Age [50-59],2020-05-17 07:55:56 PM,OR,631
# Cases Age [60-69],2020-05-17 07:55:56 PM,OR,503
# Cases Age [70-79],2020-05-17 07:55:56 PM,OR,328
# Cases Age [80+],2020-05-17 07:55:56 PM,OR,225
# Cases Age [Unknown],2020-05-17 07:55:56 PM,OR,12
# Cases Age [0-9],2020-05-18 08:19:38 PM,OR,41
# Cases Age [10-19],2020-05-18 08:19:38 PM,OR,126
# Cases Age [20-29],2020-05-18 08:19:38 PM,OR,541
# Cases Age [30-39],2020-05-18 08:19:38 PM,OR,624
# Cases Age [40-49],2020-05-18 08:19:38 PM,OR,632
# Cases Age [50-59],2020-05-18 08:19:38 PM,OR,647
# Cases Age [60-69],2020-05-18 08:19:38 PM,OR,508
# Cases Age [70-79],2020-05-18 08:19:38 PM,OR,329
# Cases Age [80+],2020-05-18 08:19:38 PM,OR,229
# Cases Age [Unknown],2020-05-18 08:19:38 PM,OR,10
# Cases Age [0-9],2020-05-19 08:00:21 PM,OR,41
# Cases Age [10-19],2020-05-19 08:00:21 PM,OR,134
# Cases Age [20-29],2020-05-19 08:00:21 PM,OR,551
# Cases Age [30-39],2020-05-19 08:00:21 PM,OR,633
# Cases Age [40-49],2020-05-19 08:00:21 PM,OR,636
# Cases Age [50-59],2020-05-19 08:00:21 PM,OR,654
# Cases Age [60-69],2020-05-19 08:00:21 PM,OR,510
# Cases Age [70-79],2020-05-19 08:00:21 PM,OR,329
# Cases Age [80+],2020-05-19 08:00:21 PM,OR,228
# Cases Age [Unknown],2020-05-19 08:00:21 PM,OR,10
# Cases Age [0-9],2020-05-20 08:06:07 PM,OR,44
# Cases Age [10-19],2020-05-20 08:06:07 PM,OR,139
# Cases Age [20-29],2020-05-20 08:06:07 PM,OR,568
# Cases Age [30-39],2020-05-20 08:06:07 PM,OR,646
# Cases Age [40-49],2020-05-20 08:06:07 PM,OR,655
# Cases Age [50-59],2020-05-20 08:06:07 PM,OR,667
# Cases Age [60-69],2020-05-20 08:06:07 PM,OR,516
# Cases Age [70-79],2020-05-20 08:06:07 PM,OR,338
# Cases Age [80+],2020-05-20 08:06:07 PM,OR,228
# Cases Age [Unknown],2020-05-20 08:06:07 PM,OR,0
# Cases Age [0-9],2020-05-21 08:59:22 PM,OR,46
# Cases Age [10-19],2020-05-21 08:59:22 PM,OR,142
# Cases Age [20-29],2020-05-21 08:59:22 PM,OR,572
# Cases Age [30-39],2020-05-21 08:59:22 PM,OR,649
# Cases Age [40-49],2020-05-21 08:59:22 PM,OR,657
# Cases Age [50-59],2020-05-21 08:59:22 PM,OR,669
# Cases Age [60-69],2020-05-21 08:59:22 PM,OR,515
# Cases Age [70-79],2020-05-21 08:59:22 PM,OR,336
# Cases Age [80+],2020-05-21 08:59:22 PM,OR,230
# Cases Age [Unknown],2020-05-21 08:59:22 PM,OR,1
# Cases Age [0-9],2020-05-22 08:07:27 PM,OR,50
# Cases Age [10-19],2020-05-22 08:07:27 PM,OR,148
# Cases Age [20-29],2020-05-22 08:07:27 PM,OR,581
# Cases Age [30-39],2020-05-22 08:07:27 PM,OR,657
# Cases Age [40-49],2020-05-22 08:07:27 PM,OR,665
# Cases Age [50-59],2020-05-22 08:07:27 PM,OR,677
# Cases Age [60-69],2020-05-22 08:07:27 PM,OR,517
# Cases Age [70-79],2020-05-22 08:07:27 PM,OR,338
# Cases Age [80+],2020-05-22 08:07:27 PM,OR,231
# Cases Age [Unknown],2020-05-22 08:07:27 PM,OR,0
# Cases Age [0-9],2020-05-23 08:43:24 PM,OR,50
# Cases Age [10-19],2020-05-23 08:43:24 PM,OR,147
# Cases Age [20-29],2020-05-23 08:43:24 PM,OR,592
# Cases Age [30-39],2020-05-23 08:43:24 PM,OR,657
# Cases Age [40-49],2020-05-23 08:43:24 PM,OR,671
# Cases Age [50-59],2020-05-23 08:43:24 PM,OR,681
# Cases Age [60-69],2020-05-23 08:43:24 PM,OR,520
# Cases Age [70-79],2020-05-23 08:43:24 PM,OR,337
# Cases Age [80+],2020-05-23 08:43:24 PM,OR,232
# Cases Age [Unknown],2020-05-23 08:43:24 PM,OR,1
# Cases Age [0-9],2020-05-24 08:35:17 PM,OR,53
# Cases Age [10-19],2020-05-24 08:35:17 PM,OR,148
# Cases Age [20-29],2020-05-24 08:35:17 PM,OR,602
# Cases Age [30-39],2020-05-24 08:35:17 PM,OR,666
# Cases Age [40-49],2020-05-24 08:35:17 PM,OR,679
# Cases Age [50-59],2020-05-24 08:35:17 PM,OR,683
# Cases Age [60-69],2020-05-24 08:35:17 PM,OR,524
# Cases Age [70-79],2020-05-24 08:35:17 PM,OR,340
# Cases Age [80+],2020-05-24 08:35:17 PM,OR,232
# Cases Age [Unknown],2020-05-24 08:35:17 PM,OR,0
# Cases Age [0-9],2020-05-25 08:51:38 PM,OR,53
# Cases Age [10-19],2020-05-25 08:51:38 PM,OR,151
# Cases Age [20-29],2020-05-25 08:51:38 PM,OR,605
# Cases Age [30-39],2020-05-25 08:51:38 PM,OR,673
# Cases Age [40-49],2020-05-25 08:51:38 PM,OR,683
# Cases Age [50-59],2020-05-25 08:51:38 PM,OR,685
# Cases Age [60-69],2020-05-25 08:51:38 PM,OR,526
# Cases Age [70-79],2020-05-25 08:51:38 PM,OR,341
# Cases Age [80+],2020-05-25 08:51:38 PM,OR,232
# Cases Age [Unknown],2020-05-25 08:51:38 PM,OR,0
# Cases Age [0-9],2020-05-26 09:05:38 PM,OR,53
# Cases Age [10-19],2020-05-26 09:05:38 PM,OR,151
# Cases Age [20-29],2020-05-26 09:05:38 PM,OR,608
# Cases Age [30-39],2020-05-26 09:05:38 PM,OR,672
# Cases Age [40-49],2020-05-26 09:05:38 PM,OR,686
# Cases Age [50-59],2020-05-26 09:05:38 PM,OR,694
# Cases Age [60-69],2020-05-26 09:05:38 PM,OR,531
# Cases Age [70-79],2020-05-26 09:05:38 PM,OR,340
# Cases Age [80+],2020-05-26 09:05:38 PM,OR,232
# Cases Age [Unknown],2020-05-26 09:05:38 PM,OR,0
# Cases Age [0-9],2020-05-27 08:41:30 PM,OR,56
# Cases Age [10-19],2020-05-27 08:41:30 PM,OR,154
# Cases Age [20-29],2020-05-27 08:41:30 PM,OR,640
# Cases Age [30-39],2020-05-27 08:41:30 PM,OR,685
# Cases Age [40-49],2020-05-27 08:41:30 PM,OR,693
# Cases Age [50-59],2020-05-27 08:41:30 PM,OR,701
# Cases Age [60-69],2020-05-27 08:41:30 PM,OR,537
# Cases Age [70-79],2020-05-27 08:41:30 PM,OR,340
# Cases Age [80+],2020-05-27 08:41:30 PM,OR,232
# Cases Age [Unknown],2020-05-27 08:41:30 PM,OR,0
# Cases Age [0-9],2020-05-28 08:18:16 PM,OR,57
# Cases Age [10-19],2020-05-28 08:18:16 PM,OR,154
# Cases Age [20-29],2020-05-28 08:18:16 PM,OR,652
# Cases Age [30-39],2020-05-28 08:18:16 PM,OR,694
# Cases Age [40-49],2020-05-28 08:18:16 PM,OR,698
# Cases Age [50-59],2020-05-28 08:18:16 PM,OR,708
# Cases Age [60-69],2020-05-28 08:18:16 PM,OR,543
# Cases Age [70-79],2020-05-28 08:18:16 PM,OR,346
# Cases Age [80+],2020-05-28 08:18:16 PM,OR,233
# Cases Age [Unknown],2020-05-28 08:18:16 PM,OR,1
# Cases Age [0-9],2020-05-29 08:01:23 PM,OR,57
# Cases Age [10-19],2020-05-29 08:01:23 PM,OR,161
# Cases Age [20-29],2020-05-29 08:01:23 PM,OR,660
# Cases Age [30-39],2020-05-29 08:01:23 PM,OR,702
# Cases Age [40-49],2020-05-29 08:01:23 PM,OR,711
# Cases Age [50-59],2020-05-29 08:01:23 PM,OR,714
# Cases Age [60-69],2020-05-29 08:01:23 PM,OR,547
# Cases Age [70-79],2020-05-29 08:01:23 PM,OR,345
# Cases Age [80+],2020-05-29 08:01:23 PM,OR,233
# Cases Age [Unknown],2020-05-29 08:01:23 PM,OR,1
# Cases Age [0-9],2020-05-30 07:52:55 PM,OR,57
# Cases Age [10-19],2020-05-30 07:52:55 PM,OR,165
# Cases Age [20-29],2020-05-30 07:52:55 PM,OR,669
# Cases Age [30-39],2020-05-30 07:52:55 PM,OR,721
# Cases Age [40-49],2020-05-30 07:52:55 PM,OR,719
# Cases Age [50-59],2020-05-30 07:52:55 PM,OR,721
# Cases Age [60-69],2020-05-30 07:52:55 PM,OR,550
# Cases Age [70-79],2020-05-30 07:52:55 PM,OR,347
# Cases Age [80+],2020-05-30 07:52:55 PM,OR,235
# Cases Age [Unknown],2020-05-30 07:52:55 PM,OR,1
# Cases Age [0-9],2020-05-31 08:13:12 PM,OR,58
# Cases Age [10-19],2020-05-31 08:13:12 PM,OR,169
# Cases Age [20-29],2020-05-31 08:13:12 PM,OR,679
# Cases Age [30-39],2020-05-31 08:13:12 PM,OR,731
# Cases Age [40-49],2020-05-31 08:13:12 PM,OR,729
# Cases Age [50-59],2020-05-31 08:13:12 PM,OR,727
# Cases Age [60-69],2020-05-31 08:13:12 PM,OR,556
# Cases Age [70-79],2020-05-31 08:13:12 PM,OR,356
# Cases Age [80+],2020-05-31 08:13:12 PM,OR,237
# Cases Age [Unknown],2020-05-31 08:13:12 PM,OR,1
# Cases Age [0-9],2020-06-01 08:10:41 PM,OR,65
# Cases Age [10-19],2020-06-01 08:10:41 PM,OR,179
# Cases Age [20-29],2020-06-01 08:10:41 PM,OR,689
# Cases Age [30-39],2020-06-01 08:10:41 PM,OR,737
# Cases Age [40-49],2020-06-01 08:10:41 PM,OR,747
# Cases Age [50-59],2020-06-01 08:10:41 PM,OR,732
# Cases Age [60-69],2020-06-01 08:10:41 PM,OR,557
# Cases Age [70-79],2020-06-01 08:10:41 PM,OR,357
# Cases Age [80+],2020-06-01 08:10:41 PM,OR,239
# Cases Age [Unknown],2020-06-01 08:10:41 PM,OR,0
# Cases Age [0-9],2020-06-02 08:18:52 PM,OR,65
# Cases Age [10-19],2020-06-02 08:18:52 PM,OR,181
# Cases Age [20-29],2020-06-02 08:18:52 PM,OR,694
# Cases Age [30-39],2020-06-02 08:18:52 PM,OR,747
# Cases Age [40-49],2020-06-02 08:18:52 PM,OR,753
# Cases Age [50-59],2020-06-02 08:18:52 PM,OR,737
# Cases Age [60-69],2020-06-02 08:18:52 PM,OR,560
# Cases Age [70-79],2020-06-02 08:18:52 PM,OR,358
# Cases Age [80+],2020-06-02 08:18:52 PM,OR,239
# Cases Age [Unknown],2020-06-02 08:18:52 PM,OR,1
# Cases Age [0-9],2020-06-03 07:57:55 PM,OR,68
# Cases Age [10-19],2020-06-03 07:57:55 PM,OR,185
# Cases Age [20-29],2020-06-03 07:57:55 PM,OR,710
# Cases Age [30-39],2020-06-03 07:57:55 PM,OR,758
# Cases Age [40-49],2020-06-03 07:57:55 PM,OR,761
# Cases Age [50-59],2020-06-03 07:57:55 PM,OR,748
# Cases Age [60-69],2020-06-03 07:57:55 PM,OR,566
# Cases Age [70-79],2020-06-03 07:57:55 PM,OR,359
# Cases Age [80+],2020-06-03 07:57:55 PM,OR,244
# Cases Age [Unknown],2020-06-03 07:57:55 PM,OR,0
# Cases Age [0-9],2020-06-04 08:31:54 PM,OR,73
# Cases Age [10-19],2020-06-04 08:31:54 PM,OR,189
# Cases Age [20-29],2020-06-04 08:31:54 PM,OR,739
# Cases Age [30-39],2020-06-04 08:31:54 PM,OR,769
# Cases Age [40-49],2020-06-04 08:31:54 PM,OR,774
# Cases Age [50-59],2020-06-04 08:31:54 PM,OR,756
# Cases Age [60-69],2020-06-04 08:31:54 PM,OR,569
# Cases Age [70-79],2020-06-04 08:31:54 PM,OR,359
# Cases Age [80+],2020-06-04 08:31:54 PM,OR,246
# Cases Age [Unknown],2020-06-04 08:31:54 PM,OR,0
# Cases Age [0-9],2020-06-05 08:16:17 PM,OR,85
# Cases Age [10-19],2020-06-05 08:16:17 PM,OR,194
# Cases Age [20-29],2020-06-05 08:16:17 PM,OR,755
# Cases Age [30-39],2020-06-05 08:16:17 PM,OR,788
# Cases Age [40-49],2020-06-05 08:16:17 PM,OR,789
# Cases Age [50-59],2020-06-05 08:16:17 PM,OR,768
# Cases Age [60-69],2020-06-05 08:16:17 PM,OR,572
# Cases Age [70-79],2020-06-05 08:16:17 PM,OR,363
# Cases Age [80+],2020-06-05 08:16:17 PM,OR,252
# Cases Age [Unknown],2020-06-05 08:16:17 PM,OR,4
# Cases Age [0-9],2020-06-06 08:35:03 PM,OR,85
# Cases Age [10-19],2020-06-06 08:35:03 PM,OR,194
# Cases Age [20-29],2020-06-06 08:35:03 PM,OR,755
# Cases Age [30-39],2020-06-06 08:35:03 PM,OR,788
# Cases Age [40-49],2020-06-06 08:35:03 PM,OR,789
# Cases Age [50-59],2020-06-06 08:35:03 PM,OR,768
# Cases Age [60-69],2020-06-06 08:35:03 PM,OR,572
# Cases Age [70-79],2020-06-06 08:35:03 PM,OR,363
# Cases Age [80+],2020-06-06 08:35:03 PM,OR,252
# Cases Age [Unknown],2020-06-06 08:35:03 PM,OR,4
# Cases Age [0-9],2020-06-07 08:33:19 PM,OR,85
# Cases Age [10-19],2020-06-07 08:33:19 PM,OR,194
# Cases Age [20-29],2020-06-07 08:33:19 PM,OR,755
# Cases Age [30-39],2020-06-07 08:33:19 PM,OR,788
# Cases Age [40-49],2020-06-07 08:33:19 PM,OR,789
# Cases Age [50-59],2020-06-07 08:33:19 PM,OR,768
# Cases Age [60-69],2020-06-07 08:33:19 PM,OR,572
# Cases Age [70-79],2020-06-07 08:33:19 PM,OR,363
# Cases Age [80+],2020-06-07 08:33:19 PM,OR,252
# Cases Age [Unknown],2020-06-07 08:33:19 PM,OR,4
# Cases Age [0-9],2020-06-08 08:30:46 PM,OR,90
# Cases Age [10-19],2020-06-08 08:30:46 PM,OR,222
# Cases Age [20-29],2020-06-08 08:30:46 PM,OR,854
# Cases Age [30-39],2020-06-08 08:30:46 PM,OR,850
# Cases Age [40-49],2020-06-08 08:30:46 PM,OR,849
# Cases Age [50-59],2020-06-08 08:30:46 PM,OR,806
# Cases Age [60-69],2020-06-08 08:30:46 PM,OR,595
# Cases Age [70-79],2020-06-08 08:30:46 PM,OR,378
# Cases Age [80+],2020-06-08 08:30:46 PM,OR,272
# Cases Age [Unknown],2020-06-08 08:30:46 PM,OR,6
# Cases Age [0-9],2020-06-09 08:33:33 PM,OR,96
# Cases Age [10-19],2020-06-09 08:33:33 PM,OR,228
# Cases Age [20-29],2020-06-09 08:33:33 PM,OR,866
# Cases Age [30-39],2020-06-09 08:33:33 PM,OR,863
# Cases Age [40-49],2020-06-09 08:33:33 PM,OR,855
# Cases Age [50-59],2020-06-09 08:33:33 PM,OR,815
# Cases Age [60-69],2020-06-09 08:33:33 PM,OR,600
# Cases Age [70-79],2020-06-09 08:33:33 PM,OR,384
# Cases Age [80+],2020-06-09 08:33:33 PM,OR,275
# Cases Age [Unknown],2020-06-09 08:33:33 PM,OR,6
# Cases Age [0-9],2020-06-10 08:36:50 PM,OR,100
# Cases Age [10-19],2020-06-10 08:36:50 PM,OR,237
# Cases Age [20-29],2020-06-10 08:36:50 PM,OR,883
# Cases Age [30-39],2020-06-10 08:36:50 PM,OR,875
# Cases Age [40-49],2020-06-10 08:36:50 PM,OR,869
# Cases Age [50-59],2020-06-10 08:36:50 PM,OR,824
# Cases Age [60-69],2020-06-10 08:36:50 PM,OR,604
# Cases Age [70-79],2020-06-10 08:36:50 PM,OR,387
# Cases Age [80+],2020-06-10 08:36:50 PM,OR,276
# Cases Age [Unknown],2020-06-10 08:36:50 PM,OR,5
# Cases Age [0-9],2020-06-11 08:31:17 PM,OR,103
# Cases Age [10-19],2020-06-11 08:31:17 PM,OR,249
# Cases Age [20-29],2020-06-11 08:31:17 PM,OR,921
# Cases Age [30-39],2020-06-11 08:31:17 PM,OR,915
# Cases Age [40-49],2020-06-11 08:31:17 PM,OR,904
# Cases Age [50-59],2020-06-11 08:31:17 PM,OR,855
# Cases Age [60-69],2020-06-11 08:31:17 PM,OR,618
# Cases Age [70-79],2020-06-11 08:31:17 PM,OR,390
# Cases Age [80+],2020-06-11 08:31:17 PM,OR,278
# Cases Age [Unknown],2020-06-11 08:31:17 PM,OR,4
# Cases Age [0-9],2020-06-12 08:27:13 PM,OR,114
# Cases Age [10-19],2020-06-12 08:27:13 PM,OR,262
# Cases Age [20-29],2020-06-12 08:27:13 PM,OR,954
# Cases Age [30-39],2020-06-12 08:27:13 PM,OR,935
# Cases Age [40-49],2020-06-12 08:27:13 PM,OR,920
# Cases Age [50-59],2020-06-12 08:27:13 PM,OR,877
# Cases Age [60-69],2020-06-12 08:27:13 PM,OR,627
# Cases Age [70-79],2020-06-12 08:27:13 PM,OR,401
# Cases Age [80+],2020-06-12 08:27:13 PM,OR,282
# Cases Age [Unknown],2020-06-12 08:27:13 PM,OR,5
# Cases Age [0-9],2020-06-13 08:44:15 PM,OR,114
# Cases Age [10-19],2020-06-13 08:44:15 PM,OR,262
# Cases Age [20-29],2020-06-13 08:44:15 PM,OR,954
# Cases Age [30-39],2020-06-13 08:44:15 PM,OR,935
# Cases Age [40-49],2020-06-13 08:44:15 PM,OR,920
# Cases Age [50-59],2020-06-13 08:44:15 PM,OR,877
