Column Name,Scrape Time,State,Value
# Cases Age [20-29],2020-03-30 16:00:00,ND,18
# Cases Age [30-39],2020-03-30 16:00:00,ND,29
# Cases Age [40-49],2020-03-30 16:00:00,ND,16
# Cases Age [50-59],2020-03-30 16:00:00,ND,16
# Cases Age [60-69],2020-03-30 16:00:00,ND,16
# Cases Age [70-79],2020-03-30 16:00:00,ND,7
# Cases Age [80+],2020-03-30 16:00:00,ND,5
# Cases Age [0-9],2020-03-31 15:55:00,ND,1
# Cases Age [10-19],2020-03-31 15:55:00,ND,2
# Cases Age [20-29],2020-03-31 15:55:00,ND,22
# Cases Age [30-39],2020-03-31 15:55:00,ND,33
# Cases Age [40-49],2020-03-31 15:55:00,ND,19
# Cases Age [50-59],2020-03-31 15:55:00,ND,20
# Cases Age [60-69],2020-03-31 15:55:00,ND,17
# Cases Age [70-79],2020-03-31 15:55:00,ND,7
# Cases Age [80+],2020-03-31 15:55:00,ND,5
# Cases Age [0-9],2020-04-01 16:02:00,ND,2
# Cases Age [10-19],2020-04-01 16:02:00,ND,5
# Cases Age [20-29],2020-04-01 16:02:00,ND,24
# Cases Age [30-39],2020-04-01 16:02:00,ND,36
# Cases Age [40-49],2020-04-01 16:02:00,ND,24
# Cases Age [50-59],2020-04-01 16:02:00,ND,22
# Cases Age [60-69],2020-04-01 16:02:00,ND,20
# Cases Age [70-79],2020-04-01 16:02:00,ND,9
# Cases Age [80+],2020-04-01 16:02:00,ND,5
# Cases Age [0-9],2020-04-02 10:56:00,ND,2
# Cases Age [10-19],2020-04-02 10:56:00,ND,5
# Cases Age [20-29],2020-04-02 10:56:00,ND,25
# Cases Age [30-39],2020-04-02 10:56:00,ND,37
# Cases Age [40-49],2020-04-02 10:56:00,ND,26
# Cases Age [50-59],2020-04-02 10:56:00,ND,23
# Cases Age [60-69],2020-04-02 10:56:00,ND,23
# Cases Age [70-79],2020-04-02 10:56:00,ND,12
# Cases Age [80+],2020-04-02 10:56:00,ND,6
# Cases Age [0-9],2020-04-03 11:00:00,ND,2
# Cases Age [10-19],2020-04-03 11:00:00,ND,6
# Cases Age [20-29],2020-04-03 11:00:00,ND,27
# Cases Age [30-39],2020-04-03 11:00:00,ND,39
# Cases Age [40-49],2020-04-03 11:00:00,ND,29
# Cases Age [50-59],2020-04-03 11:00:00,ND,25
# Cases Age [60-69],2020-04-03 11:00:00,ND,25
# Cases Age [70-79],2020-04-03 11:00:00,ND,14
# Cases Age [80+],2020-04-03 11:00:00,ND,6
# Cases Age [0-9],2020-04-04 11:00:00,ND,3
# Cases Age [10-19],2020-04-04 11:00:00,ND,8
# Cases Age [20-29],2020-04-04 11:00:00,ND,29
# Cases Age [30-39],2020-04-04 11:00:00,ND,39
# Cases Age [40-49],2020-04-04 11:00:00,ND,32
# Cases Age [50-59],2020-04-04 11:00:00,ND,26
# Cases Age [60-69],2020-04-04 11:00:00,ND,29
# Cases Age [70-79],2020-04-04 11:00:00,ND,14
# Cases Age [80+],2020-04-04 11:00:00,ND,6
# Cases Age [0-9],2020-04-05 10:51:00,ND,4
# Cases Age [10-19],2020-04-05 10:51:00,ND,9
# Cases Age [20-29],2020-04-05 10:51:00,ND,34
# Cases Age [30-39],2020-04-05 10:51:00,ND,43
# Cases Age [40-49],2020-04-05 10:51:00,ND,32
# Cases Age [50-59],2020-04-05 10:51:00,ND,30
# Cases Age [60-69],2020-04-05 10:51:00,ND,34
# Cases Age [70-79],2020-04-05 10:51:00,ND,15
# Cases Age [80+],2020-04-05 10:51:00,ND,6
# Cases Age [0-9],2020-04-06 11:05:00,ND,4
# Cases Age [10-19],2020-04-06 11:05:00,ND,9
# Cases Age [20-29],2020-04-06 11:05:00,ND,38
# Cases Age [30-39],2020-04-06 11:05:00,ND,47
# Cases Age [40-49],2020-04-06 11:05:00,ND,34
# Cases Age [50-59],2020-04-06 11:05:00,ND,31
# Cases Age [60-69],2020-04-06 11:05:00,ND,37
# Cases Age [70-79],2020-04-06 11:05:00,ND,19
# Cases Age [80+],2020-04-06 11:05:00,ND,6
# Cases Age [0-9],2020-04-07 11:00:00,ND,4
# Cases Age [10-19],2020-04-07 11:00:00,ND,11
# Cases Age [20-29],2020-04-07 11:00:00,ND,39
# Cases Age [30-39],2020-04-07 11:00:00,ND,47
# Cases Age [40-49],2020-04-07 11:00:00,ND,38
# Cases Age [50-59],2020-04-07 11:00:00,ND,31
# Cases Age [60-69],2020-04-07 11:00:00,ND,41
# Cases Age [70-79],2020-04-07 11:00:00,ND,20
# Cases Age [80+],2020-04-07 11:00:00,ND,6
# Cases Age [0-9],2020-04-08 11:54:00,ND,4
# Cases Age [10-19],2020-04-08 11:54:00,ND,14
# Cases Age [20-29],2020-04-08 11:54:00,ND,40
# Cases Age [30-39],2020-04-08 11:54:00,ND,50
# Cases Age [40-49],2020-04-08 11:54:00,ND,40
# Cases Age [50-59],2020-04-08 11:54:00,ND,31
# Cases Age [60-69],2020-04-08 11:54:00,ND,45
# Cases Age [70-79],2020-04-08 11:54:00,ND,20
# Cases Age [80+],2020-04-08 11:54:00,ND,7
# Cases Age [0-9],2020-04-09 11:00:00,ND,5
# Cases Age [10-19],2020-04-09 11:00:00,ND,14
# Cases Age [20-29],2020-04-09 11:00:00,ND,43
# Cases Age [30-39],2020-04-09 11:00:00,ND,55
# Cases Age [40-49],2020-04-09 11:00:00,ND,43
# Cases Age [50-59],2020-04-09 11:00:00,ND,32
# Cases Age [60-69],2020-04-09 11:00:00,ND,49
# Cases Age [70-79],2020-04-09 11:00:00,ND,20
# Cases Age [80+],2020-04-09 11:00:00,ND,8
# Cases Age [0-9],2020-04-10 11:10:00,ND,6
# Cases Age [10-19],2020-04-10 11:10:00,ND,14
# Cases Age [20-29],2020-04-10 11:10:00,ND,44
# Cases Age [30-39],2020-04-10 11:10:00,ND,58
# Cases Age [40-49],2020-04-10 11:10:00,ND,45
# Cases Age [50-59],2020-04-10 11:10:00,ND,34
# Cases Age [60-69],2020-04-10 11:10:00,ND,49
# Cases Age [70-79],2020-04-10 11:10:00,ND,20
# Cases Age [80+],2020-04-10 11:10:00,ND,8
# Cases Age [0-9],2020-04-11 11:00:00,ND,6
# Cases Age [10-19],2020-04-11 11:00:00,ND,14
# Cases Age [20-29],2020-04-11 11:00:00,ND,47
# Cases Age [30-39],2020-04-11 11:00:00,ND,61
# Cases Age [40-49],2020-04-11 11:00:00,ND,48
# Cases Age [50-59],2020-04-11 11:00:00,ND,35
# Cases Age [60-69],2020-04-11 11:00:00,ND,52
# Cases Age [70-79],2020-04-11 11:00:00,ND,21
# Cases Age [80+],2020-04-11 11:00:00,ND,9
# Cases Age [0-9],2020-04-12 10:58:00,ND,6
# Cases Age [10-19],2020-04-12 10:58:00,ND,15
# Cases Age [20-29],2020-04-12 10:58:00,ND,48
# Cases Age [30-39],2020-04-12 10:58:00,ND,67
# Cases Age [40-49],2020-04-12 10:58:00,ND,50
# Cases Age [50-59],2020-04-12 10:58:00,ND,37
# Cases Age [60-69],2020-04-12 10:58:00,ND,53
# Cases Age [70-79],2020-04-12 10:58:00,ND,21
# Cases Age [80+],2020-04-12 10:58:00,ND,11
# Cases Age [0-9],2020-04-13 11:00:00,ND,6
# Cases Age [10-19],2020-04-13 11:00:00,ND,17
# Cases Age [20-29],2020-04-13 11:00:00,ND,55
# Cases Age [30-39],2020-04-13 11:00:00,ND,74
# Cases Age [40-49],2020-04-13 11:00:00,ND,54
# Cases Age [50-59],2020-04-13 11:00:00,ND,38
# Cases Age [60-69],2020-04-13 11:00:00,ND,54
# Cases Age [70-79],2020-04-13 11:00:00,ND,22
# Cases Age [80+],2020-04-13 11:00:00,ND,11
# Cases Age [0-9],2020-04-13 11:00:00,ND,6
# Cases Age [10-19],2020-04-13 11:00:00,ND,17
# Cases Age [20-29],2020-04-13 11:00:00,ND,55
# Cases Age [30-39],2020-04-13 11:00:00,ND,74
# Cases Age [40-49],2020-04-13 11:00:00,ND,54
# Cases Age [50-59],2020-04-13 11:00:00,ND,38
# Cases Age [60-69],2020-04-13 11:00:00,ND,54
# Cases Age [70-79],2020-04-13 11:00:00,ND,22
# Cases Age [80+],2020-04-13 11:00:00,ND,11
# Cases Age [0-9],2020-04-14 11:00:00,ND,6
# Cases Age [10-19],2020-04-14 11:00:00,ND,17
# Cases Age [20-29],2020-04-14 11:00:00,ND,56
# Cases Age [30-39],2020-04-14 11:00:00,ND,77
# Cases Age [40-49],2020-04-14 11:00:00,ND,57
# Cases Age [50-59],2020-04-14 11:00:00,ND,39
# Cases Age [60-69],2020-04-14 11:00:00,ND,54
# Cases Age [70-79],2020-04-14 11:00:00,ND,23
# Cases Age [80+],2020-04-14 11:00:00,ND,12
# Cases Age [0-9],2020-04-15 11:00:00,ND,6
# Cases Age [10-19],2020-04-15 11:00:00,ND,20
# Cases Age [20-29],2020-04-15 11:00:00,ND,60
# Cases Age [30-39],2020-04-15 11:00:00,ND,80
# Cases Age [40-49],2020-04-15 11:00:00,ND,66
# Cases Age [50-59],2020-04-15 11:00:00,ND,42
# Cases Age [60-69],2020-04-15 11:00:00,ND,55
# Cases Age [70-79],2020-04-15 11:00:00,ND,24
# Cases Age [80+],2020-04-15 11:00:00,ND,12
# Cases Age [0-9],2020-04-16 11:00:00,ND,7
# Cases Age [10-19],2020-04-16 11:00:00,ND,20
# Cases Age [20-29],2020-04-16 11:00:00,ND,64
# Cases Age [30-39],2020-04-16 11:00:00,ND,89
# Cases Age [40-49],2020-04-16 11:00:00,ND,76
# Cases Age [50-59],2020-04-16 11:00:00,ND,45
# Cases Age [60-69],2020-04-16 11:00:00,ND,56
# Cases Age [70-79],2020-04-16 11:00:00,ND,24
# Cases Age [80+],2020-04-16 11:00:00,ND,12
# Cases Age [0-9],2020-04-17 11:00:00,ND,8
# Cases Age [10-19],2020-04-17 11:00:00,ND,21
# Cases Age [20-29],2020-04-17 11:00:00,ND,69
# Cases Age [30-39],2020-04-17 11:00:00,ND,100
# Cases Age [40-49],2020-04-17 11:00:00,ND,84
# Cases Age [50-59],2020-04-17 11:00:00,ND,50
# Cases Age [60-69],2020-04-17 11:00:00,ND,59
# Cases Age [70-79],2020-04-17 11:00:00,ND,27
# Cases Age [80+],2020-04-17 11:00:00,ND,21
# Cases Age [0-9],2020-04-18 11:08:00,ND,11
# Cases Age [10-19],2020-04-18 11:08:00,ND,22
# Cases Age [20-29],2020-04-18 11:08:00,ND,88
# Cases Age [30-39],2020-04-18 11:08:00,ND,138
# Cases Age [40-49],2020-04-18 11:08:00,ND,96
# Cases Age [50-59],2020-04-18 11:08:00,ND,56
# Cases Age [60-69],2020-04-18 11:08:00,ND,68
# Cases Age [70-79],2020-04-18 11:08:00,ND,28
# Cases Age [80+],2020-04-18 11:08:00,ND,21
# Cases Age [0-9],2020-04-19 11:00:00,ND,18
# Cases Age [10-19],2020-04-19 11:00:00,ND,23
# Cases Age [20-29],2020-04-19 11:00:00,ND,102
# Cases Age [30-39],2020-04-19 11:00:00,ND,156
# Cases Age [40-49],2020-04-19 11:00:00,ND,102
# Cases Age [50-59],2020-04-19 11:00:00,ND,62
# Cases Age [60-69],2020-04-19 11:00:00,ND,71
# Cases Age [70-79],2020-04-19 11:00:00,ND,28
# Cases Age [80+],2020-04-19 11:00:00,ND,23
# Cases Age [0-9],2020-04-20 11:00:00,ND,18
# Cases Age [10-19],2020-04-20 11:00:00,ND,24
# Cases Age [20-29],2020-04-20 11:00:00,ND,112
# Cases Age [30-39],2020-04-20 11:00:00,ND,174
# Cases Age [40-49],2020-04-20 11:00:00,ND,109
# Cases Age [50-59],2020-04-20 11:00:00,ND,64
# Cases Age [60-69],2020-04-20 11:00:00,ND,72
# Cases Age [70-79],2020-04-20 11:00:00,ND,30
# Cases Age [80+],2020-04-20 11:00:00,ND,24
# Cases Age [0-9],2020-04-21 11:17:00,ND,18
# Cases Age [10-19],2020-04-21 11:17:00,ND,24
# Cases Age [20-29],2020-04-21 11:17:00,ND,115
# Cases Age [30-39],2020-04-21 11:17:00,ND,178
# Cases Age [40-49],2020-04-21 11:17:00,ND,113
# Cases Age [50-59],2020-04-21 11:17:00,ND,67
# Cases Age [60-69],2020-04-21 11:17:00,ND,74
# Cases Age [70-79],2020-04-21 11:17:00,ND,30
# Cases Age [80+],2020-04-21 11:17:00,ND,25
# Cases Age [0-9],2020-04-22 11:10:00,ND,21
# Cases Age [10-19],2020-04-22 11:10:00,ND,26
# Cases Age [20-29],2020-04-22 11:10:00,ND,122
# Cases Age [30-39],2020-04-22 11:10:00,ND,190
# Cases Age [40-49],2020-04-22 11:10:00,ND,118
# Cases Age [50-59],2020-04-22 11:10:00,ND,68
# Cases Age [60-69],2020-04-22 11:10:00,ND,76
# Cases Age [70-79],2020-04-22 11:10:00,ND,33
# Cases Age [80+],2020-04-22 11:10:00,ND,25
# Cases Age [0-9],2020-04-23 11:02:00,ND,22
# Cases Age [10-19],2020-04-23 11:02:00,ND,26
# Cases Age [20-29],2020-04-23 11:02:00,ND,128
# Cases Age [30-39],2020-04-23 11:02:00,ND,199
# Cases Age [40-49],2020-04-23 11:02:00,ND,121
# Cases Age [50-59],2020-04-23 11:02:00,ND,74
# Cases Age [60-69],2020-04-23 11:02:00,ND,79
# Cases Age [70-79],2020-04-23 11:02:00,ND,33
# Cases Age [80+],2020-04-23 11:02:00,ND,27
# Cases Age [0-9],2020-04-24 11:00:00,ND,22
# Cases Age [10-19],2020-04-24 11:00:00,ND,28
# Cases Age [20-29],2020-04-24 11:00:00,ND,135
# Cases Age [30-39],2020-04-24 11:00:00,ND,213
# Cases Age [40-49],2020-04-24 11:00:00,ND,128
# Cases Age [50-59],2020-04-24 11:00:00,ND,80
# Cases Age [60-69],2020-04-24 11:00:00,ND,79
# Cases Age [70-79],2020-04-24 11:00:00,ND,34
# Cases Age [80+],2020-04-24 11:00:00,ND,29
# Cases Age [0-9],2020-04-25 11:00:00,ND,24
# Cases Age [10-19],2020-04-25 11:00:00,ND,34
# Cases Age [20-29],2020-04-25 11:00:00,ND,146
# Cases Age [30-39],2020-04-25 11:00:00,ND,223
# Cases Age [40-49],2020-04-25 11:00:00,ND,135
# Cases Age [50-59],2020-04-25 11:00:00,ND,86
# Cases Age [60-69],2020-04-25 11:00:00,ND,82
# Cases Age [70-79],2020-04-25 11:00:00,ND,37
# Cases Age [80+],2020-04-25 11:00:00,ND,36
# Cases Age [0-9],2020-04-26 11:00:00,ND,34
# Cases Age [10-19],2020-04-26 11:00:00,ND,38
# Cases Age [20-29],2020-04-26 11:00:00,ND,164
# Cases Age [30-39],2020-04-26 11:00:00,ND,238
# Cases Age [40-49],2020-04-26 11:00:00,ND,140
# Cases Age [50-59],2020-04-26 11:00:00,ND,93
# Cases Age [60-69],2020-04-26 11:00:00,ND,85
# Cases Age [70-79],2020-04-26 11:00:00,ND,37
# Cases Age [80+],2020-04-26 11:00:00,ND,38
# Cases Age [0-9],2020-04-27 11:00:00,ND,36
# Cases Age [10-19],2020-04-27 11:00:00,ND,45
# Cases Age [20-29],2020-04-27 11:00:00,ND,182
# Cases Age [30-39],2020-04-27 11:00:00,ND,255
# Cases Age [40-49],2020-04-27 11:00:00,ND,156
# Cases Age [50-59],2020-04-27 11:00:00,ND,99
# Cases Age [60-69],2020-04-27 11:00:00,ND,90
# Cases Age [70-79],2020-04-27 11:00:00,ND,38
# Cases Age [80+],2020-04-27 11:00:00,ND,41
# Cases Age [0-9],2020-04-28 11:00:00,ND,40
# Cases Age [10-19],2020-04-28 11:00:00,ND,50
# Cases Age [20-29],2020-04-28 11:00:00,ND,197
# Cases Age [30-39],2020-04-28 11:00:00,ND,266
# Cases Age [40-49],2020-04-28 11:00:00,ND,158
# Cases Age [50-59],2020-04-28 11:00:00,ND,105
# Cases Age [60-69],2020-04-28 11:00:00,ND,94
# Cases Age [70-79],2020-04-28 11:00:00,ND,39
# Cases Age [80+],2020-04-28 11:00:00,ND,42
# Cases Age [0-9],2020-04-29 11:00:00,ND,43
# Cases Age [10-19],2020-04-29 11:00:00,ND,52
# Cases Age [20-29],2020-04-29 11:00:00,ND,208
# Cases Age [30-39],2020-04-29 11:00:00,ND,273
# Cases Age [40-49],2020-04-29 11:00:00,ND,164
# Cases Age [50-59],2020-04-29 11:00:00,ND,109
# Cases Age [60-69],2020-04-29 11:00:00,ND,96
# Cases Age [70-79],2020-04-29 11:00:00,ND,41
# Cases Age [80+],2020-04-29 11:00:00,ND,47
# Cases Age [0-9],2020-04-30 11:00:00,ND,44
# Cases Age [10-19],2020-04-30 11:00:00,ND,53
# Cases Age [20-29],2020-04-30 11:00:00,ND,213
# Cases Age [30-39],2020-04-30 11:00:00,ND,282
# Cases Age [40-49],2020-04-30 11:00:00,ND,171
# Cases Age [50-59],2020-04-30 11:00:00,ND,112
# Cases Age [60-69],2020-04-30 11:00:00,ND,98
# Cases Age [70-79],2020-04-30 11:00:00,ND,42
# Cases Age [80+],2020-04-30 11:00:00,ND,52
# Cases Age [0-9],2020-05-01 11:00:00,ND,46
# Cases Age [10-19],2020-05-01 11:00:00,ND,54
# Cases Age [20-29],2020-05-01 11:00:00,ND,229
# Cases Age [30-39],2020-05-01 11:00:00,ND,289
# Cases Age [40-49],2020-05-01 11:00:00,ND,176
# Cases Age [50-59],2020-05-01 11:00:00,ND,116
# Cases Age [60-69],2020-05-01 11:00:00,ND,102
# Cases Age [70-79],2020-05-01 11:00:00,ND,42
# Cases Age [80+],2020-05-01 11:00:00,ND,53
# Cases Age [0-9],2020-05-02 11:00:00,ND,48
# Cases Age [10-19],2020-05-02 11:00:00,ND,57
# Cases Age [20-29],2020-05-02 11:00:00,ND,238
# Cases Age [30-39],2020-05-02 11:00:00,ND,295
# Cases Age [40-49],2020-05-02 11:00:00,ND,183
# Cases Age [50-59],2020-05-02 11:00:00,ND,125
# Cases Age [60-69],2020-05-02 11:00:00,ND,104
# Cases Age [70-79],2020-05-02 11:00:00,ND,43
# Cases Age [80+],2020-05-02 11:00:00,ND,60
# Cases Age [0-9],2020-05-03 11:00:00,ND,51
# Cases Age [10-19],2020-05-03 11:00:00,ND,59
# Cases Age [20-29],2020-05-03 11:00:00,ND,245
# Cases Age [30-39],2020-05-03 11:00:00,ND,305
# Cases Age [40-49],2020-05-03 11:00:00,ND,189
# Cases Age [50-59],2020-05-03 11:00:00,ND,130
# Cases Age [60-69],2020-05-03 11:00:00,ND,105
# Cases Age [70-79],2020-05-03 11:00:00,ND,46
# Cases Age [80+],2020-05-03 11:00:00,ND,61
# Cases Age [0-9],2020-05-04 11:00:00,ND,51
# Cases Age [10-19],2020-05-04 11:00:00,ND,62
# Cases Age [20-29],2020-05-04 11:00:00,ND,251
# Cases Age [30-39],2020-05-04 11:00:00,ND,319
# Cases Age [40-49],2020-05-04 11:00:00,ND,192
# Cases Age [50-59],2020-05-04 11:00:00,ND,133
# Cases Age [60-69],2020-05-04 11:00:00,ND,107
# Cases Age [70-79],2020-05-04 11:00:00,ND,47
# Cases Age [80+],2020-05-04 11:00:00,ND,63
# Cases Age [0-9],2020-05-05 11:00:00,ND,51
# Cases Age [10-19],2020-05-05 11:00:00,ND,64
# Cases Age [20-29],2020-05-05 11:00:00,ND,260
# Cases Age [30-39],2020-05-05 11:00:00,ND,328
# Cases Age [40-49],2020-05-05 11:00:00,ND,198
# Cases Age [50-59],2020-05-05 11:00:00,ND,139
# Cases Age [60-69],2020-05-05 11:00:00,ND,108
# Cases Age [70-79],2020-05-05 11:00:00,ND,49
# Cases Age [80+],2020-05-05 11:00:00,ND,69
# Cases Age [0-9],2020-05-06 11:00:00,ND,54
# Cases Age [10-19],2020-05-06 11:00:00,ND,69
# Cases Age [20-29],2020-05-06 11:00:00,ND,273
# Cases Age [30-39],2020-05-06 11:00:00,ND,340
# Cases Age [40-49],2020-05-06 11:00:00,ND,207
# Cases Age [50-59],2020-05-06 11:00:00,ND,144
# Cases Age [60-69],2020-05-06 11:00:00,ND,112
# Cases Age [70-79],2020-05-06 11:00:00,ND,50
# Cases Age [80+],2020-05-06 11:00:00,ND,74
# Cases Age [0-9],2020-05-07 11:00:00,ND,56
# Cases Age [10-19],2020-05-07 11:00:00,ND,72
# Cases Age [20-29],2020-05-07 11:00:00,ND,281
# Cases Age [30-39],2020-05-07 11:00:00,ND,351
# Cases Age [40-49],2020-05-07 11:00:00,ND,211
# Cases Age [50-59],2020-05-07 11:00:00,ND,147
# Cases Age [60-69],2020-05-07 11:00:00,ND,118
# Cases Age [70-79],2020-05-07 11:00:00,ND,54
# Cases Age [80+],2020-05-07 11:00:00,ND,81
# Cases Age [0-9],2020-05-08 11:00:00,ND,62
# Cases Age [10-19],2020-05-08 11:00:00,ND,74
# Cases Age [20-29],2020-05-08 11:00:00,ND,293
# Cases Age [30-39],2020-05-08 11:00:00,ND,362
# Cases Age [40-49],2020-05-08 11:00:00,ND,218
# Cases Age [50-59],2020-05-08 11:00:00,ND,157
# Cases Age [60-69],2020-05-08 11:00:00,ND,119
# Cases Age [70-79],2020-05-08 11:00:00,ND,56
# Cases Age [80+],2020-05-08 11:00:00,ND,84
# Cases Age [0-9],2020-05-09 11:00:00,ND,62
# Cases Age [10-19],2020-05-09 11:00:00,ND,76
# Cases Age [20-29],2020-05-09 11:00:00,ND,303
# Cases Age [30-39],2020-05-09 11:00:00,ND,366
# Cases Age [40-49],2020-05-09 11:00:00,ND,226
# Cases Age [50-59],2020-05-09 11:00:00,ND,161
# Cases Age [60-69],2020-05-09 11:00:00,ND,121
# Cases Age [70-79],2020-05-09 11:00:00,ND,58
# Cases Age [80+],2020-05-09 11:00:00,ND,91
# Cases Age [0-9],2020-05-10 10:10:00,ND,62
# Cases Age [10-19],2020-05-10 10:10:00,ND,78
# Cases Age [20-29],2020-05-10 10:10:00,ND,310
# Cases Age [30-39],2020-05-10 10:10:00,ND,375
# Cases Age [40-49],2020-05-10 10:10:00,ND,228
# Cases Age [50-59],2020-05-10 10:10:00,ND,163
# Cases Age [60-69],2020-05-10 10:10:00,ND,121
# Cases Age [70-79],2020-05-10 10:10:00,ND,59
# Cases Age [80+],2020-05-10 10:10:00,ND,95
# Cases Age [0-9],2020-05-11 10:10:00,ND,61
# Cases Age [10-19],2020-05-11 10:10:00,ND,79
# Cases Age [20-29],2020-05-11 10:10:00,ND,311
# Cases Age [30-39],2020-05-11 10:10:00,ND,376
# Cases Age [40-49],2020-05-11 10:10:00,ND,232
# Cases Age [50-59],2020-05-11 10:10:00,ND,165
# Cases Age [60-69],2020-05-11 10:10:00,ND,125
# Cases Age [70-79],2020-05-11 10:10:00,ND,61
# Cases Age [80+],2020-05-11 10:10:00,ND,108
# Cases Age [0-9],2020-05-12 10:10:00,ND,61
# Cases Age [10-19],2020-05-12 10:10:00,ND,81
# Cases Age [20-29],2020-05-12 10:10:00,ND,318
# Cases Age [30-39],2020-05-12 10:10:00,ND,387
# Cases Age [40-49],2020-05-12 10:10:00,ND,244
# Cases Age [50-59],2020-05-12 10:10:00,ND,175
# Cases Age [60-69],2020-05-12 10:10:00,ND,127
