Column Name,Scrape Time,State,Value
# Cases Age [20-29],2020-04-07,MN,nan
# Cases Age [30-39],2020-04-07,MN,nan
# Cases Age [40-49],2020-04-07,MN,nan
# Cases Age [50-59],2020-04-07,MN,nan
# Cases Age [60-69],2020-04-07,MN,nan
# Cases Age [70+],2020-04-07,MN,nan
# Cases Age [70-79],2020-04-07,MN,nan
# Cases Age [80-89],2020-04-07,MN,nan
# Cases Age [90-99],2020-04-07,MN,nan
# Cases Age [100+],2020-04-07,MN,nan
# Cases Age [0-4],2020-04-07,MN,nan
# Cases Age [5-9],2020-04-07,MN,nan
# Cases Age [10-14],2020-04-07,MN,nan
# Cases Age [15-19],2020-04-07,MN,nan
# Cases Age [20-24],2020-04-07,MN,nan
# Cases Age [25-29],2020-04-07,MN,nan
# Cases Age [30-34],2020-04-07,MN,nan
# Cases Age [35-39],2020-04-07,MN,nan
# Cases Age [40-44],2020-04-07,MN,nan
# Cases Age [45-49],2020-04-07,MN,nan
# Cases Age [50-54],2020-04-07,MN,nan
# Cases Age [55-59],2020-04-07,MN,nan
# Cases Age [60-64],2020-04-07,MN,nan
# Cases Age [65-69],2020-04-07,MN,nan
# Cases Age [70-74],2020-04-07,MN,nan
# Cases Age [75-79],2020-04-07,MN,nan
# Cases Age [80-84],2020-04-07,MN,nan
# Cases Age [85-89],2020-04-07,MN,nan
# Cases Age [90-94],2020-04-07,MN,nan
# Cases Age [95-99],2020-04-07,MN,nan
# Cases Age [0-5],2020-04-08,MN,5.0
# Cases Age [6-19],2020-04-08,MN,26.0
# Cases Age [20-44],2020-04-08,MN,424.0
# Cases Age [45-64],2020-04-08,MN,357.0
# Cases Age [65+],2020-04-08,MN,256.0
# Cases Age [Unknown],2020-04-08,MN,nan
# Cases Age [20-29],2020-04-08,MN,nan
# Cases Age [30-39],2020-04-08,MN,nan
# Cases Age [40-49],2020-04-08,MN,nan
# Cases Age [50-59],2020-04-08,MN,nan
# Cases Age [60-69],2020-04-08,MN,nan
# Cases Age [70+],2020-04-08,MN,nan
# Cases Age [70-79],2020-04-08,MN,nan
# Cases Age [80-89],2020-04-08,MN,nan
# Cases Age [90-99],2020-04-08,MN,nan
# Cases Age [100+],2020-04-08,MN,nan
# Cases Age [0-4],2020-04-08,MN,nan
# Cases Age [5-9],2020-04-08,MN,nan
# Cases Age [10-14],2020-04-08,MN,nan
# Cases Age [15-19],2020-04-08,MN,nan
# Cases Age [20-24],2020-04-08,MN,nan
# Cases Age [25-29],2020-04-08,MN,nan
# Cases Age [30-34],2020-04-08,MN,nan
# Cases Age [35-39],2020-04-08,MN,nan
# Cases Age [40-44],2020-04-08,MN,nan
# Cases Age [45-49],2020-04-08,MN,nan
# Cases Age [50-54],2020-04-08,MN,nan
# Cases Age [55-59],2020-04-08,MN,nan
# Cases Age [60-64],2020-04-08,MN,nan
# Cases Age [65-69],2020-04-08,MN,nan
# Cases Age [70-74],2020-04-08,MN,nan
# Cases Age [75-79],2020-04-08,MN,nan
# Cases Age [80-84],2020-04-08,MN,nan
# Cases Age [85-89],2020-04-08,MN,nan
# Cases Age [90-94],2020-04-08,MN,nan
# Cases Age [95-99],2020-04-08,MN,nan
# Cases Age [0-5],2020-04-09,MN,5.0
# Cases Age [6-19],2020-04-09,MN,31.0
# Cases Age [20-44],2020-04-09,MN,474.0
# Cases Age [45-64],2020-04-09,MN,419.0
# Cases Age [65+],2020-04-09,MN,313.0
# Cases Age [Unknown],2020-04-09,MN,nan
# Cases Age [20-29],2020-04-09,MN,nan
# Cases Age [30-39],2020-04-09,MN,nan
# Cases Age [40-49],2020-04-09,MN,nan
# Cases Age [50-59],2020-04-09,MN,nan
# Cases Age [60-69],2020-04-09,MN,nan
# Cases Age [70+],2020-04-09,MN,nan
# Cases Age [70-79],2020-04-09,MN,nan
# Cases Age [80-89],2020-04-09,MN,nan
# Cases Age [90-99],2020-04-09,MN,nan
# Cases Age [100+],2020-04-09,MN,nan
# Cases Age [0-4],2020-04-09,MN,nan
# Cases Age [5-9],2020-04-09,MN,nan
# Cases Age [10-14],2020-04-09,MN,nan
# Cases Age [15-19],2020-04-09,MN,nan
# Cases Age [20-24],2020-04-09,MN,nan
# Cases Age [25-29],2020-04-09,MN,nan
# Cases Age [30-34],2020-04-09,MN,nan
# Cases Age [35-39],2020-04-09,MN,nan
# Cases Age [40-44],2020-04-09,MN,nan
# Cases Age [45-49],2020-04-09,MN,nan
# Cases Age [50-54],2020-04-09,MN,nan
# Cases Age [55-59],2020-04-09,MN,nan
# Cases Age [60-64],2020-04-09,MN,nan
# Cases Age [65-69],2020-04-09,MN,nan
# Cases Age [70-74],2020-04-09,MN,nan
# Cases Age [75-79],2020-04-09,MN,nan
# Cases Age [80-84],2020-04-09,MN,nan
# Cases Age [85-89],2020-04-09,MN,nan
# Cases Age [90-94],2020-04-09,MN,nan
# Cases Age [95-99],2020-04-09,MN,nan
# Cases Age [0-5],2020-04-10,MN,5.0
# Cases Age [6-19],2020-04-10,MN,31.0
# Cases Age [20-44],2020-04-10,MN,505.0
# Cases Age [45-64],2020-04-10,MN,451.0
# Cases Age [65+],2020-04-10,MN,344.0
# Cases Age [Unknown],2020-04-10,MN,0.0
# Cases Age [20-29],2020-04-10,MN,nan
# Cases Age [30-39],2020-04-10,MN,nan
# Cases Age [40-49],2020-04-10,MN,nan
# Cases Age [50-59],2020-04-10,MN,nan
# Cases Age [60-69],2020-04-10,MN,nan
# Cases Age [70+],2020-04-10,MN,nan
# Cases Age [70-79],2020-04-10,MN,nan
# Cases Age [80-89],2020-04-10,MN,nan
# Cases Age [90-99],2020-04-10,MN,nan
# Cases Age [100+],2020-04-10,MN,nan
# Cases Age [0-4],2020-04-10,MN,nan
# Cases Age [5-9],2020-04-10,MN,nan
# Cases Age [10-14],2020-04-10,MN,nan
# Cases Age [15-19],2020-04-10,MN,nan
# Cases Age [20-24],2020-04-10,MN,nan
# Cases Age [25-29],2020-04-10,MN,nan
# Cases Age [30-34],2020-04-10,MN,nan
# Cases Age [35-39],2020-04-10,MN,nan
# Cases Age [40-44],2020-04-10,MN,nan
# Cases Age [45-49],2020-04-10,MN,nan
# Cases Age [50-54],2020-04-10,MN,nan
# Cases Age [55-59],2020-04-10,MN,nan
# Cases Age [60-64],2020-04-10,MN,nan
# Cases Age [65-69],2020-04-10,MN,nan
# Cases Age [70-74],2020-04-10,MN,nan
# Cases Age [75-79],2020-04-10,MN,nan
# Cases Age [80-84],2020-04-10,MN,nan
# Cases Age [85-89],2020-04-10,MN,nan
# Cases Age [90-94],2020-04-10,MN,nan
# Cases Age [95-99],2020-04-10,MN,nan
# Cases Age [0-5],2020-04-11,MN,6.0
# Cases Age [6-19],2020-04-11,MN,33.0
# Cases Age [20-44],2020-04-11,MN,528.0
# Cases Age [45-64],2020-04-11,MN,474.0
# Cases Age [65+],2020-04-11,MN,386.0
# Cases Age [Unknown],2020-04-11,MN,0.0
# Cases Age [20-29],2020-04-11,MN,nan
# Cases Age [30-39],2020-04-11,MN,nan
# Cases Age [40-49],2020-04-11,MN,nan
# Cases Age [50-59],2020-04-11,MN,nan
# Cases Age [60-69],2020-04-11,MN,nan
# Cases Age [70+],2020-04-11,MN,nan
# Cases Age [70-79],2020-04-11,MN,nan
# Cases Age [80-89],2020-04-11,MN,nan
# Cases Age [90-99],2020-04-11,MN,nan
# Cases Age [100+],2020-04-11,MN,nan
# Cases Age [0-4],2020-04-11,MN,nan
# Cases Age [5-9],2020-04-11,MN,nan
# Cases Age [10-14],2020-04-11,MN,nan
# Cases Age [15-19],2020-04-11,MN,nan
# Cases Age [20-24],2020-04-11,MN,nan
# Cases Age [25-29],2020-04-11,MN,nan
# Cases Age [30-34],2020-04-11,MN,nan
# Cases Age [35-39],2020-04-11,MN,nan
# Cases Age [40-44],2020-04-11,MN,nan
# Cases Age [45-49],2020-04-11,MN,nan
# Cases Age [50-54],2020-04-11,MN,nan
# Cases Age [55-59],2020-04-11,MN,nan
# Cases Age [60-64],2020-04-11,MN,nan
# Cases Age [65-69],2020-04-11,MN,nan
# Cases Age [70-74],2020-04-11,MN,nan
# Cases Age [75-79],2020-04-11,MN,nan
# Cases Age [80-84],2020-04-11,MN,nan
# Cases Age [85-89],2020-04-11,MN,nan
# Cases Age [90-94],2020-04-11,MN,nan
# Cases Age [95-99],2020-04-11,MN,nan
# Cases Age [0-5],2020-04-12,MN,16.0
# Cases Age [6-19],2020-04-12,MN,32.0
# Cases Age [20-44],2020-04-12,MN,584.0
# Cases Age [45-64],2020-04-12,MN,551.0
# Cases Age [65+],2020-04-12,MN,454.0
# Cases Age [Unknown],2020-04-12,MN,16.0
# Cases Age [20-29],2020-04-12,MN,nan
# Cases Age [30-39],2020-04-12,MN,nan
# Cases Age [40-49],2020-04-12,MN,nan
# Cases Age [50-59],2020-04-12,MN,nan
# Cases Age [60-69],2020-04-12,MN,nan
# Cases Age [70+],2020-04-12,MN,nan
# Cases Age [70-79],2020-04-12,MN,nan
# Cases Age [80-89],2020-04-12,MN,nan
# Cases Age [90-99],2020-04-12,MN,nan
# Cases Age [100+],2020-04-12,MN,nan
# Cases Age [0-4],2020-04-12,MN,nan
# Cases Age [5-9],2020-04-12,MN,nan
# Cases Age [10-14],2020-04-12,MN,nan
# Cases Age [15-19],2020-04-12,MN,nan
# Cases Age [20-24],2020-04-12,MN,nan
# Cases Age [25-29],2020-04-12,MN,nan
# Cases Age [30-34],2020-04-12,MN,nan
# Cases Age [35-39],2020-04-12,MN,nan
# Cases Age [40-44],2020-04-12,MN,nan
# Cases Age [45-49],2020-04-12,MN,nan
# Cases Age [50-54],2020-04-12,MN,nan
# Cases Age [55-59],2020-04-12,MN,nan
# Cases Age [60-64],2020-04-12,MN,nan
# Cases Age [65-69],2020-04-12,MN,nan
# Cases Age [70-74],2020-04-12,MN,nan
# Cases Age [75-79],2020-04-12,MN,nan
# Cases Age [80-84],2020-04-12,MN,nan
# Cases Age [85-89],2020-04-12,MN,nan
# Cases Age [90-94],2020-04-12,MN,nan
# Cases Age [95-99],2020-04-12,MN,nan
# Cases Age [0-5],2020-04-13,MN,16.0
# Cases Age [6-19],2020-04-13,MN,33.0
# Cases Age [20-44],2020-04-13,MN,578.0
# Cases Age [45-64],2020-04-13,MN,544.0
# Cases Age [65+],2020-04-13,MN,446.0
# Cases Age [Unknown],2020-04-13,MN,33.0
# Cases Age [20-29],2020-04-13,MN,nan
# Cases Age [30-39],2020-04-13,MN,nan
# Cases Age [40-49],2020-04-13,MN,nan
# Cases Age [50-59],2020-04-13,MN,nan
# Cases Age [60-69],2020-04-13,MN,nan
# Cases Age [70+],2020-04-13,MN,nan
# Cases Age [70-79],2020-04-13,MN,nan
# Cases Age [80-89],2020-04-13,MN,nan
# Cases Age [90-99],2020-04-13,MN,nan
# Cases Age [100+],2020-04-13,MN,nan
# Cases Age [0-4],2020-04-13,MN,nan
# Cases Age [5-9],2020-04-13,MN,nan
# Cases Age [10-14],2020-04-13,MN,nan
# Cases Age [15-19],2020-04-13,MN,nan
# Cases Age [20-24],2020-04-13,MN,nan
# Cases Age [25-29],2020-04-13,MN,nan
# Cases Age [30-34],2020-04-13,MN,nan
# Cases Age [35-39],2020-04-13,MN,nan
# Cases Age [40-44],2020-04-13,MN,nan
# Cases Age [45-49],2020-04-13,MN,nan
# Cases Age [50-54],2020-04-13,MN,nan
# Cases Age [55-59],2020-04-13,MN,nan
# Cases Age [60-64],2020-04-13,MN,nan
# Cases Age [65-69],2020-04-13,MN,nan
# Cases Age [70-74],2020-04-13,MN,nan
# Cases Age [75-79],2020-04-13,MN,nan
# Cases Age [80-84],2020-04-13,MN,nan
# Cases Age [85-89],2020-04-13,MN,nan
# Cases Age [90-94],2020-04-13,MN,nan
# Cases Age [95-99],2020-04-13,MN,nan
# Cases Age [0-5],2020-04-14,MN,17.0
# Cases Age [6-19],2020-04-14,MN,34.0
# Cases Age [20-44],2020-04-14,MN,593.0
# Cases Age [45-64],2020-04-14,MN,576.0
# Cases Age [65+],2020-04-14,MN,475.0
# Cases Age [Unknown],2020-04-14,MN,17.0
# Cases Age [20-29],2020-04-14,MN,nan
# Cases Age [30-39],2020-04-14,MN,nan
# Cases Age [40-49],2020-04-14,MN,nan
# Cases Age [50-59],2020-04-14,MN,nan
# Cases Age [60-69],2020-04-14,MN,nan
# Cases Age [70+],2020-04-14,MN,nan
# Cases Age [70-79],2020-04-14,MN,nan
# Cases Age [80-89],2020-04-14,MN,nan
# Cases Age [90-99],2020-04-14,MN,nan
# Cases Age [100+],2020-04-14,MN,nan
# Cases Age [0-4],2020-04-14,MN,nan
# Cases Age [5-9],2020-04-14,MN,nan
# Cases Age [10-14],2020-04-14,MN,nan
# Cases Age [15-19],2020-04-14,MN,nan
# Cases Age [20-24],2020-04-14,MN,nan
# Cases Age [25-29],2020-04-14,MN,nan
# Cases Age [30-34],2020-04-14,MN,nan
# Cases Age [35-39],2020-04-14,MN,nan
# Cases Age [40-44],2020-04-14,MN,nan
# Cases Age [45-49],2020-04-14,MN,nan
# Cases Age [50-54],2020-04-14,MN,nan
# Cases Age [55-59],2020-04-14,MN,nan
# Cases Age [60-64],2020-04-14,MN,nan
# Cases Age [65-69],2020-04-14,MN,nan
# Cases Age [70-74],2020-04-14,MN,nan
# Cases Age [75-79],2020-04-14,MN,nan
# Cases Age [80-84],2020-04-14,MN,nan
# Cases Age [85-89],2020-04-14,MN,nan
# Cases Age [90-94],2020-04-14,MN,nan
# Cases Age [95-99],2020-04-14,MN,nan
# Cases Age [0-5],2020-04-15,MN,18.0
# Cases Age [6-19],2020-04-15,MN,36.0
# Cases Age [20-44],2020-04-15,MN,633.0
# Cases Age [45-64],2020-04-15,MN,615.0
# Cases Age [65+],2020-04-15,MN,525.0
# Cases Age [Unknown],2020-04-15,MN,18.0
# Cases Age [20-29],2020-04-15,MN,nan
# Cases Age [30-39],2020-04-15,MN,nan
# Cases Age [40-49],2020-04-15,MN,nan
# Cases Age [50-59],2020-04-15,MN,nan
# Cases Age [60-69],2020-04-15,MN,nan
# Cases Age [70+],2020-04-15,MN,nan
# Cases Age [70-79],2020-04-15,MN,nan
# Cases Age [80-89],2020-04-15,MN,nan
# Cases Age [90-99],2020-04-15,MN,nan
# Cases Age [100+],2020-04-15,MN,nan
# Cases Age [0-4],2020-04-15,MN,nan
# Cases Age [5-9],2020-04-15,MN,nan
# Cases Age [10-14],2020-04-15,MN,nan
# Cases Age [15-19],2020-04-15,MN,nan
# Cases Age [20-24],2020-04-15,MN,nan
# Cases Age [25-29],2020-04-15,MN,nan
# Cases Age [30-34],2020-04-15,MN,nan
# Cases Age [35-39],2020-04-15,MN,nan
# Cases Age [40-44],2020-04-15,MN,nan
# Cases Age [45-49],2020-04-15,MN,nan
# Cases Age [50-54],2020-04-15,MN,nan
# Cases Age [55-59],2020-04-15,MN,nan
# Cases Age [60-64],2020-04-15,MN,nan
# Cases Age [65-69],2020-04-15,MN,nan
# Cases Age [70-74],2020-04-15,MN,nan
# Cases Age [75-79],2020-04-15,MN,nan
# Cases Age [80-84],2020-04-15,MN,nan
# Cases Age [85-89],2020-04-15,MN,nan
# Cases Age [90-94],2020-04-15,MN,nan
# Cases Age [95-99],2020-04-15,MN,nan
# Cases Age [0-5],2020-04-16,MN,19.0
# Cases Age [6-19],2020-04-16,MN,38.0
# Cases Age [20-44],2020-04-16,MN,650.0
# Cases Age [45-64],2020-04-16,MN,650.0
# Cases Age [65+],2020-04-16,MN,554.0
# Cases Age [Unknown],2020-04-16,MN,19.0
# Cases Age [20-29],2020-04-16,MN,nan
# Cases Age [30-39],2020-04-16,MN,nan
# Cases Age [40-49],2020-04-16,MN,nan
# Cases Age [50-59],2020-04-16,MN,nan
# Cases Age [60-69],2020-04-16,MN,nan
# Cases Age [70+],2020-04-16,MN,nan
# Cases Age [70-79],2020-04-16,MN,nan
# Cases Age [80-89],2020-04-16,MN,nan
# Cases Age [90-99],2020-04-16,MN,nan
# Cases Age [100+],2020-04-16,MN,nan
# Cases Age [0-4],2020-04-16,MN,nan
# Cases Age [5-9],2020-04-16,MN,nan
# Cases Age [10-14],2020-04-16,MN,nan
# Cases Age [15-19],2020-04-16,MN,nan
# Cases Age [20-24],2020-04-16,MN,nan
# Cases Age [25-29],2020-04-16,MN,nan
# Cases Age [30-34],2020-04-16,MN,nan
# Cases Age [35-39],2020-04-16,MN,nan
# Cases Age [40-44],2020-04-16,MN,nan
# Cases Age [45-49],2020-04-16,MN,nan
# Cases Age [50-54],2020-04-16,MN,nan
# Cases Age [55-59],2020-04-16,MN,nan
# Cases Age [60-64],2020-04-16,MN,nan
# Cases Age [65-69],2020-04-16,MN,nan
# Cases Age [70-74],2020-04-16,MN,nan
# Cases Age [75-79],2020-04-16,MN,nan
# Cases Age [80-84],2020-04-16,MN,nan
# Cases Age [85-89],2020-04-16,MN,nan
# Cases Age [90-94],2020-04-16,MN,nan
# Cases Age [95-99],2020-04-16,MN,nan
# Cases Age [0-5],2020-04-17,MN,21.0
# Cases Age [6-19],2020-04-17,MN,41.0
# Cases Age [20-44],2020-04-17,MN,704.0
# Cases Age [45-64],2020-04-17,MN,683.0
# Cases Age [65+],2020-04-17,MN,621.0
# Cases Age [Unknown],2020-04-17,MN,21.0
# Cases Age [20-29],2020-04-17,MN,nan
# Cases Age [30-39],2020-04-17,MN,nan
# Cases Age [40-49],2020-04-17,MN,nan
# Cases Age [50-59],2020-04-17,MN,nan
# Cases Age [60-69],2020-04-17,MN,nan
# Cases Age [70+],2020-04-17,MN,nan
# Cases Age [70-79],2020-04-17,MN,nan
# Cases Age [80-89],2020-04-17,MN,nan
# Cases Age [90-99],2020-04-17,MN,nan
# Cases Age [100+],2020-04-17,MN,nan
# Cases Age [0-4],2020-04-17,MN,nan
# Cases Age [5-9],2020-04-17,MN,nan
# Cases Age [10-14],2020-04-17,MN,nan
# Cases Age [15-19],2020-04-17,MN,nan
# Cases Age [20-24],2020-04-17,MN,nan
# Cases Age [25-29],2020-04-17,MN,nan
# Cases Age [30-34],2020-04-17,MN,nan
# Cases Age [35-39],2020-04-17,MN,nan
# Cases Age [40-44],2020-04-17,MN,nan
# Cases Age [45-49],2020-04-17,MN,nan
# Cases Age [50-54],2020-04-17,MN,nan
# Cases Age [55-59],2020-04-17,MN,nan
# Cases Age [60-64],2020-04-17,MN,nan
# Cases Age [65-69],2020-04-17,MN,nan
# Cases Age [70-74],2020-04-17,MN,nan
# Cases Age [75-79],2020-04-17,MN,nan
# Cases Age [80-84],2020-04-17,MN,nan
# Cases Age [85-89],2020-04-17,MN,nan
# Cases Age [90-94],2020-04-17,MN,nan
# Cases Age [95-99],2020-04-17,MN,nan
# Cases Age [0-5],2020-04-18,MN,22.0
# Cases Age [6-19],2020-04-18,MN,44.0
# Cases Age [20-44],2020-04-18,MN,752.0
# Cases Age [45-64],2020-04-18,MN,730.0
# Cases Age [65+],2020-04-18,MN,686.0
# Cases Age [Unknown],2020-04-18,MN,22.0
# Cases Age [20-29],2020-04-18,MN,nan
# Cases Age [30-39],2020-04-18,MN,nan
# Cases Age [40-49],2020-04-18,MN,nan
# Cases Age [50-59],2020-04-18,MN,nan
# Cases Age [60-69],2020-04-18,MN,nan
# Cases Age [70+],2020-04-18,MN,nan
# Cases Age [70-79],2020-04-18,MN,nan
# Cases Age [80-89],2020-04-18,MN,nan
# Cases Age [90-99],2020-04-18,MN,nan
# Cases Age [100+],2020-04-18,MN,nan
# Cases Age [0-4],2020-04-18,MN,nan
# Cases Age [5-9],2020-04-18,MN,nan
# Cases Age [10-14],2020-04-18,MN,nan
# Cases Age [15-19],2020-04-18,MN,nan
# Cases Age [20-24],2020-04-18,MN,nan
# Cases Age [25-29],2020-04-18,MN,nan
# Cases Age [30-34],2020-04-18,MN,nan
# Cases Age [35-39],2020-04-18,MN,nan
# Cases Age [40-44],2020-04-18,MN,nan
# Cases Age [45-49],2020-04-18,MN,nan
# Cases Age [50-54],2020-04-18,MN,nan
# Cases Age [55-59],2020-04-18,MN,nan
# Cases Age [60-64],2020-04-18,MN,nan
# Cases Age [65-69],2020-04-18,MN,nan
# Cases Age [70-74],2020-04-18,MN,nan
# Cases Age [75-79],2020-04-18,MN,nan
# Cases Age [80-84],2020-04-18,MN,nan
# Cases Age [85-89],2020-04-18,MN,nan
# Cases Age [90-94],2020-04-18,MN,nan
# Cases Age [95-99],2020-04-18,MN,nan
# Cases Age [0-5],2020-04-19,MN,24.0
# Cases Age [6-19],2020-04-19,MN,47.0
# Cases Age [20-44],2020-04-19,MN,801.0
# Cases Age [45-64],2020-04-19,MN,777.0
# Cases Age [65+],2020-04-19,MN,707.0
# Cases Age [Unknown],2020-04-19,MN,24.0
# Cases Age [20-29],2020-04-19,MN,nan
# Cases Age [30-39],2020-04-19,MN,nan
# Cases Age [40-49],2020-04-19,MN,nan
# Cases Age [50-59],2020-04-19,MN,nan
# Cases Age [60-69],2020-04-19,MN,nan
# Cases Age [70+],2020-04-19,MN,nan
# Cases Age [70-79],2020-04-19,MN,nan
# Cases Age [80-89],2020-04-19,MN,nan
# Cases Age [90-99],2020-04-19,MN,nan
# Cases Age [100+],2020-04-19,MN,nan
# Cases Age [0-4],2020-04-19,MN,nan
# Cases Age [5-9],2020-04-19,MN,nan
# Cases Age [10-14],2020-04-19,MN,nan
# Cases Age [15-19],2020-04-19,MN,nan
# Cases Age [20-24],2020-04-19,MN,nan
# Cases Age [25-29],2020-04-19,MN,nan
# Cases Age [30-34],2020-04-19,MN,nan
# Cases Age [35-39],2020-04-19,MN,nan
# Cases Age [40-44],2020-04-19,MN,nan
# Cases Age [45-49],2020-04-19,MN,nan
# Cases Age [50-54],2020-04-19,MN,nan
# Cases Age [55-59],2020-04-19,MN,nan
# Cases Age [60-64],2020-04-19,MN,nan
# Cases Age [65-69],2020-04-19,MN,nan
# Cases Age [70-74],2020-04-19,MN,nan
# Cases Age [75-79],2020-04-19,MN,nan
# Cases Age [80-84],2020-04-19,MN,nan
# Cases Age [85-89],2020-04-19,MN,nan
# Cases Age [90-94],2020-04-19,MN,nan
# Cases Age [95-99],2020-04-19,MN,nan
# Cases Age [0-5],2020-04-20,MN,25.0
# Cases Age [6-19],2020-04-20,MN,49.0
# Cases Age [20-44],2020-04-20,MN,815.0
# Cases Age [45-64],2020-04-20,MN,815.0
# Cases Age [65+],2020-04-20,MN,766.0
# Cases Age [Unknown],2020-04-20,MN,25.0
# Cases Age [20-29],2020-04-20,MN,nan
# Cases Age [30-39],2020-04-20,MN,nan
# Cases Age [40-49],2020-04-20,MN,nan
# Cases Age [50-59],2020-04-20,MN,nan
# Cases Age [60-69],2020-04-20,MN,nan
# Cases Age [70+],2020-04-20,MN,nan
# Cases Age [70-79],2020-04-20,MN,nan
# Cases Age [80-89],2020-04-20,MN,nan
# Cases Age [90-99],2020-04-20,MN,nan
# Cases Age [100+],2020-04-20,MN,nan
# Cases Age [0-4],2020-04-20,MN,nan
# Cases Age [5-9],2020-04-20,MN,nan
# Cases Age [10-14],2020-04-20,MN,nan
# Cases Age [15-19],2020-04-20,MN,nan
# Cases Age [20-24],2020-04-20,MN,nan
# Cases Age [25-29],2020-04-20,MN,nan
# Cases Age [30-34],2020-04-20,MN,nan
# Cases Age [35-39],2020-04-20,MN,nan
# Cases Age [40-44],2020-04-20,MN,nan
# Cases Age [45-49],2020-04-20,MN,nan
# Cases Age [50-54],2020-04-20,MN,nan
# Cases Age [55-59],2020-04-20,MN,nan
# Cases Age [60-64],2020-04-20,MN,nan
# Cases Age [65-69],2020-04-20,MN,nan
# Cases Age [70-74],2020-04-20,MN,nan
# Cases Age [75-79],2020-04-20,MN,nan
# Cases Age [80-84],2020-04-20,MN,nan
# Cases Age [85-89],2020-04-20,MN,nan
# Cases Age [90-94],2020-04-20,MN,nan
# Cases Age [95-99],2020-04-20,MN,nan
# Cases Age [0-5],2020-04-21,MN,26.0
# Cases Age [6-19],2020-04-21,MN,51.0
# Cases Age [20-44],2020-04-21,MN,847.0
# Cases Age [45-64],2020-04-21,MN,847.0
# Cases Age [65+],2020-04-21,MN,796.0
# Cases Age [Unknown],2020-04-21,MN,26.0
# Cases Age [20-29],2020-04-21,MN,nan
# Cases Age [30-39],2020-04-21,MN,nan
# Cases Age [40-49],2020-04-21,MN,nan
# Cases Age [50-59],2020-04-21,MN,nan
# Cases Age [60-69],2020-04-21,MN,nan
# Cases Age [70+],2020-04-21,MN,nan
# Cases Age [70-79],2020-04-21,MN,nan
# Cases Age [80-89],2020-04-21,MN,nan
# Cases Age [90-99],2020-04-21,MN,nan
# Cases Age [100+],2020-04-21,MN,nan
# Cases Age [0-4],2020-04-21,MN,nan
# Cases Age [5-9],2020-04-21,MN,nan
# Cases Age [10-14],2020-04-21,MN,nan
# Cases Age [15-19],2020-04-21,MN,nan
# Cases Age [20-24],2020-04-21,MN,nan
# Cases Age [25-29],2020-04-21,MN,nan
# Cases Age [30-34],2020-04-21,MN,nan
# Cases Age [35-39],2020-04-21,MN,nan
# Cases Age [40-44],2020-04-21,MN,nan
# Cases Age [45-49],2020-04-21,MN,nan
# Cases Age [50-54],2020-04-21,MN,nan
# Cases Age [55-59],2020-04-21,MN,nan
# Cases Age [60-64],2020-04-21,MN,nan
# Cases Age [65-69],2020-04-21,MN,nan
# Cases Age [70-74],2020-04-21,MN,nan
# Cases Age [75-79],2020-04-21,MN,nan
# Cases Age [80-84],2020-04-21,MN,nan
# Cases Age [85-89],2020-04-21,MN,nan
# Cases Age [90-94],2020-04-21,MN,nan
# Cases Age [95-99],2020-04-21,MN,nan
# Cases Age [0-5],2020-04-22,MN,27.0
# Cases Age [6-19],2020-04-22,MN,54.0
# Cases Age [20-44],2020-04-22,MN,925.0
