Column Name,Scrape Time,State,Value
# Cases Age [70+],2020-03-29,MA,690
# Cases Age [Unknown],2020-03-29,MA,7
# Cases Age [0-19],2020-03-30,MA,122
# Cases Age [20-29],2020-03-30,MA,953
# Cases Age [30-39],2020-03-30,MA,1031
# Cases Age [40-49],2020-03-30,MA,948
# Cases Age [50-59],2020-03-30,MA,1088
# Cases Age [60-69],2020-03-30,MA,802
# Cases Age [70+],2020-03-30,MA,801
# Cases Age [Unknown],2020-03-30,MA,7
# Cases Age [0-19],2020-03-31,MA,137
# Cases Age [20-29],2020-03-31,MA,1081
# Cases Age [30-39],2020-03-31,MA,1181
# Cases Age [40-49],2020-03-31,MA,1084
# Cases Age [50-59],2020-03-31,MA,1280
# Cases Age [60-69],2020-03-31,MA,925
# Cases Age [70+],2020-03-31,MA,924
# Cases Age [Unknown],2020-03-31,MA,8
# Cases Age [0-19],2020-04-01,MA,155
# Cases Age [20-29],2020-04-01,MA,1236
# Cases Age [30-39],2020-04-01,MA,1347
# Cases Age [40-49],2020-04-01,MA,1295
# Cases Age [50-59],2020-04-01,MA,1513
# Cases Age [60-69],2020-04-01,MA,1093
# Cases Age [70+],2020-04-01,MA,1095
# Cases Age [Unknown],2020-04-01,MA,4
# Cases Age [0-19],2020-04-02,MA,185
# Cases Age [20-29],2020-04-02,MA,1378
# Cases Age [30-39],2020-04-02,MA,1533
# Cases Age [40-49],2020-04-02,MA,1465
# Cases Age [50-59],2020-04-02,MA,1733
# Cases Age [60-69],2020-04-02,MA,1246
# Cases Age [70+],2020-04-02,MA,1424
# Cases Age [Unknown],2020-04-02,MA,2
# Cases Age [0-19],2020-04-03,MA,226
# Cases Age [20-29],2020-04-03,MA,1571
# Cases Age [30-39],2020-04-03,MA,1776
# Cases Age [40-49],2020-04-03,MA,1712
# Cases Age [50-59],2020-04-03,MA,2022
# Cases Age [60-69],2020-04-03,MA,1439
# Cases Age [70+],2020-04-03,MA,1653
# Cases Age [Unknown],2020-04-03,MA,2
# Cases Age [0-19],2020-04-04,MA,275
# Cases Age [20-29],2020-04-04,MA,1716
# Cases Age [30-39],2020-04-04,MA,1964
# Cases Age [40-49],2020-04-04,MA,1941
# Cases Age [50-59],2020-04-04,MA,2312
# Cases Age [60-69],2020-04-04,MA,1620
# Cases Age [70+],2020-04-04,MA,1907
# Cases Age [Unknown],2020-04-04,MA,1
# Cases Age [0-19],2020-04-05,MA,290
# Cases Age [20-29],2020-04-05,MA,1773
# Cases Age [30-39],2020-04-05,MA,2064
# Cases Age [40-49],2020-04-05,MA,2074
# Cases Age [50-59],2020-04-05,MA,2465
# Cases Age [60-69],2020-04-05,MA,1735
# Cases Age [70+],2020-04-05,MA,2098
# Cases Age [Unknown],2020-04-05,MA,1
# Cases Age [0-19],2020-04-06,MA,312
# Cases Age [20-29],2020-04-06,MA,1876
# Cases Age [30-39],2020-04-06,MA,2217
# Cases Age [40-49],2020-04-06,MA,2245
# Cases Age [50-59],2020-04-06,MA,2685
# Cases Age [60-69],2020-04-06,MA,1922
# Cases Age [70-79],2020-04-06,MA,1210
# Cases Age [80+],2020-04-06,MA,1370
# Cases Age [0-19],2020-04-07,MA,338
# Cases Age [20-29],2020-04-07,MA,2013
# Cases Age [30-39],2020-04-07,MA,2389
# Cases Age [40-49],2020-04-07,MA,2408
# Cases Age [50-59],2020-04-07,MA,2886
# Cases Age [60-69],2020-04-07,MA,2148
# Cases Age [70-79],2020-04-07,MA,1381
# Cases Age [80+],2020-04-07,MA,1639
