Column Name,Scrape Time,State,Value
# Cases Age [5-24],2020-07-03 10:40:06 PM,AL,7714
# Cases Age [50-64],2020-07-03 10:40:06 PM,AL,8497
# Cases Age [65+],2020-07-03 10:40:06 PM,AL,7196
# Cases Age [Unknown],2020-07-03 10:40:06 PM,AL,65
# Cases Age [0-4],2020-07-04 08:26:35 PM,AL,732
# Cases Age [25-49],2020-07-04 08:26:35 PM,AL,17597
# Cases Age [5-24],2020-07-04 08:26:35 PM,AL,7920
# Cases Age [50-64],2020-07-04 08:26:35 PM,AL,8660
# Cases Age [65+],2020-07-04 08:26:35 PM,AL,7321
# Cases Age [Unknown],2020-07-04 08:26:35 PM,AL,129
# Cases Age [0-4],2020-07-05 08:00:46 PM,AL,764
# Cases Age [25-49],2020-07-05 08:00:46 PM,AL,18024
# Cases Age [5-24],2020-07-05 08:00:46 PM,AL,8156
# Cases Age [50-64],2020-07-05 08:00:46 PM,AL,8833
# Cases Age [65+],2020-07-05 08:00:46 PM,AL,7444
# Cases Age [Unknown],2020-07-05 08:00:46 PM,AL,229
# Cases Age [0-4],2020-07-06 08:02:13 PM,AL,774
# Cases Age [25-49],2020-07-06 08:02:13 PM,AL,18376
# Cases Age [5-24],2020-07-06 08:02:13 PM,AL,8368
# Cases Age [50-64],2020-07-06 08:02:13 PM,AL,9000
# Cases Age [65+],2020-07-06 08:02:13 PM,AL,7538
# Cases Age [Unknown],2020-07-06 08:02:13 PM,AL,319
# Cases Age [0-4],2020-07-07 07:57:51 PM,AL,793
# Cases Age [25-49],2020-07-07 07:57:51 PM,AL,18828
# Cases Age [5-24],2020-07-07 07:57:51 PM,AL,8607
# Cases Age [50-64],2020-07-07 07:57:51 PM,AL,9176
# Cases Age [65+],2020-07-07 07:57:51 PM,AL,7698
# Cases Age [Unknown],2020-07-07 07:57:51 PM,AL,161
# Cases Age [0-4],2020-07-08 08:30:19 PM,AL,832
# Cases Age [25-49],2020-07-08 08:30:19 PM,AL,19326
# Cases Age [5-24],2020-07-08 08:30:19 PM,AL,8899
# Cases Age [50-64],2020-07-08 08:30:19 PM,AL,9392
# Cases Age [65+],2020-07-08 08:30:19 PM,AL,7899
# Cases Age [Unknown],2020-07-08 08:30:19 PM,AL,76
# Cases Age [0-4],2020-07-09 08:10:37 PM,AL,861
# Cases Age [25-49],2020-07-09 08:10:37 PM,AL,20038
# Cases Age [5-24],2020-07-09 08:10:37 PM,AL,9292
# Cases Age [50-64],2020-07-09 08:10:37 PM,AL,9747
# Cases Age [65+],2020-07-09 08:10:37 PM,AL,8187
# Cases Age [Unknown],2020-07-09 08:10:37 PM,AL,463
# Cases Age [0-4],2020-07-10 08:13:51 PM,AL,891
# Cases Age [25-49],2020-07-10 08:13:51 PM,AL,20679
# Cases Age [5-24],2020-07-10 08:13:51 PM,AL,9596
# Cases Age [50-64],2020-07-10 08:13:51 PM,AL,10060
# Cases Age [65+],2020-07-10 08:13:51 PM,AL,8431
# Cases Age [Unknown],2020-07-10 08:13:51 PM,AL,235
# Cases Age [0-4],2020-07-11 08:12:11 PM,AL,932
# Cases Age [25-49],2020-07-11 08:12:11 PM,AL,21373
# Cases Age [5-24],2020-07-11 08:12:11 PM,AL,9989
# Cases Age [50-64],2020-07-11 08:12:11 PM,AL,10350
# Cases Age [65+],2020-07-11 08:12:11 PM,AL,8635
# Cases Age [Unknown],2020-07-11 08:12:11 PM,AL,15
# Cases Age [0-4],2020-07-12 08:04:35 PM,AL,932
# Cases Age [25-49],2020-07-12 08:04:35 PM,AL,21373
# Cases Age [5-24],2020-07-12 08:04:35 PM,AL,9989
# Cases Age [50-64],2020-07-12 08:04:35 PM,AL,10350
# Cases Age [65+],2020-07-12 08:04:35 PM,AL,8635
# Cases Age [Unknown],2020-07-12 08:04:35 PM,AL,15
# Cases Age [0-4],2020-07-13 08:08:34 PM,AL,1005
# Cases Age [25-49],2020-07-13 08:08:34 PM,AL,22744
# Cases Age [5-24],2020-07-13 08:08:34 PM,AL,10790
# Cases Age [50-64],2020-07-13 08:08:34 PM,AL,10974
# Cases Age [65+],2020-07-13 08:08:34 PM,AL,9134
# Cases Age [Unknown],2020-07-13 08:08:34 PM,AL,121
# Cases Age [0-4],2020-07-14 08:03:23 PM,AL,1045
# Cases Age [25-49],2020-07-14 08:03:23 PM,AL,23430
# Cases Age [5-24],2020-07-14 08:03:23 PM,AL,11170
# Cases Age [50-64],2020-07-14 08:03:23 PM,AL,11333
# Cases Age [65+],2020-07-14 08:03:23 PM,AL,9386
# Cases Age [Unknown],2020-07-14 08:03:23 PM,AL,77
# Cases Age [0-4],2020-07-15 08:04:53 PM,AL,1085
# Cases Age [25-49],2020-07-15 08:04:53 PM,AL,24192
# Cases Age [5-24],2020-07-15 08:04:53 PM,AL,11537
# Cases Age [50-64],2020-07-15 08:04:53 PM,AL,11685
# Cases Age [65+],2020-07-15 08:04:53 PM,AL,9628
# Cases Age [Unknown],2020-07-15 08:04:53 PM,AL,98
# Cases Age [0-4],2020-07-16 08:13:08 PM,AL,1107
# Cases Age [25-49],2020-07-16 08:13:08 PM,AL,24975
# Cases Age [5-24],2020-07-16 08:13:08 PM,AL,11939
# Cases Age [50-64],2020-07-16 08:13:08 PM,AL,12039
# Cases Age [65+],2020-07-16 08:13:08 PM,AL,9899
# Cases Age [Unknown],2020-07-16 08:13:08 PM,AL,199
# Cases Age [0-4],2020-07-17 08:04:42 PM,AL,1156
# Cases Age [25-49],2020-07-17 08:04:42 PM,AL,25717
# Cases Age [5-24],2020-07-17 08:04:42 PM,AL,12360
# Cases Age [50-64],2020-07-17 08:04:42 PM,AL,12415
# Cases Age [65+],2020-07-17 08:04:42 PM,AL,10218
# Cases Age [Unknown],2020-07-17 08:04:42 PM,AL,245
# Cases Age [0-4],2020-07-18 08:12:42 PM,AL,1204
# Cases Age [25-49],2020-07-18 08:12:42 PM,AL,26559
# Cases Age [5-24],2020-07-18 08:12:42 PM,AL,12758
# Cases Age [50-64],2020-07-18 08:12:42 PM,AL,12798
# Cases Age [65+],2020-07-18 08:12:42 PM,AL,10532
# Cases Age [Unknown],2020-07-18 08:12:42 PM,AL,329
# Cases Age [0-4],2020-07-19 08:03:59 PM,AL,1246
# Cases Age [25-49],2020-07-19 08:03:59 PM,AL,27364
# Cases Age [5-24],2020-07-19 08:03:59 PM,AL,13208
# Cases Age [50-64],2020-07-19 08:03:59 PM,AL,13203
# Cases Age [65+],2020-07-19 08:03:59 PM,AL,10817
# Cases Age [Unknown],2020-07-19 08:03:59 PM,AL,27
# Cases Age [0-4],2020-07-20 08:07:01 PM,AL,1290
# Cases Age [25-49],2020-07-20 08:07:01 PM,AL,27989
# Cases Age [5-24],2020-07-20 08:07:01 PM,AL,13549
# Cases Age [50-64],2020-07-20 08:07:01 PM,AL,13542
# Cases Age [65+],2020-07-20 08:07:01 PM,AL,11093
# Cases Age [Unknown],2020-07-20 08:07:01 PM,AL,248
# Cases Age [0-4],2020-07-21 09:50:33 PM,AL,1317
# Cases Age [25-49],2020-07-21 09:50:33 PM,AL,28594
# Cases Age [5-24],2020-07-21 09:50:33 PM,AL,13819
# Cases Age [50-64],2020-07-21 09:50:33 PM,AL,13826
# Cases Age [65+],2020-07-21 09:50:33 PM,AL,11328
# Cases Age [Unknown],2020-07-21 09:50:33 PM,AL,191
# Cases Age [0-4],2020-07-22 09:43:28 PM,AL,1357
# Cases Age [25-49],2020-07-22 09:43:28 PM,AL,29052
# Cases Age [5-24],2020-07-22 09:43:28 PM,AL,14121
# Cases Age [50-64],2020-07-22 09:43:28 PM,AL,14063
# Cases Age [65+],2020-07-22 09:43:28 PM,AL,11540
# Cases Age [Unknown],2020-07-22 09:43:28 PM,AL,280
# Cases Age [0-4],2020-07-23 07:40:28 PM,AL,1405
# Cases Age [25-49],2020-07-23 07:40:28 PM,AL,29878
# Cases Age [5-24],2020-07-23 07:40:28 PM,AL,14554
# Cases Age [50-64],2020-07-23 07:40:28 PM,AL,14542
# Cases Age [65+],2020-07-23 07:40:28 PM,AL,11899
# Cases Age [Unknown],2020-07-23 07:40:28 PM,AL,418
# Cases Age [0-4],2020-07-24 08:11:54 PM,AL,1459
# Cases Age [25-49],2020-07-24 08:11:54 PM,AL,30588
# Cases Age [5-24],2020-07-24 08:11:54 PM,AL,14910
# Cases Age [50-64],2020-07-24 08:11:54 PM,AL,14939
# Cases Age [65+],2020-07-24 08:11:54 PM,AL,12154
# Cases Age [Unknown],2020-07-24 08:11:54 PM,AL,315
# Cases Age [0-4],2020-07-25 08:08:50 PM,AL,1504
# Cases Age [25-49],2020-07-25 08:08:50 PM,AL,31277
# Cases Age [5-24],2020-07-25 08:08:50 PM,AL,15291
# Cases Age [50-64],2020-07-25 08:08:50 PM,AL,15303
# Cases Age [65+],2020-07-25 08:08:50 PM,AL,12493
# Cases Age [Unknown],2020-07-25 08:08:50 PM,AL,446
# Cases Age [0-4],2020-07-26 08:10:42 PM,AL,1526
# Cases Age [25-49],2020-07-26 08:10:42 PM,AL,31765
# Cases Age [5-24],2020-07-26 08:10:42 PM,AL,15561
# Cases Age [50-64],2020-07-26 08:10:42 PM,AL,15576
# Cases Age [65+],2020-07-26 08:10:42 PM,AL,12673
# Cases Age [Unknown],2020-07-26 08:10:42 PM,AL,250
# Cases Age [0-4],2020-07-27 08:03:09 PM,AL,1572
# Cases Age [25-49],2020-07-27 08:03:09 PM,AL,32457
# Cases Age [5-24],2020-07-27 08:03:09 PM,AL,15948
# Cases Age [50-64],2020-07-27 08:03:09 PM,AL,15928
# Cases Age [65+],2020-07-27 08:03:09 PM,AL,12962
# Cases Age [Unknown],2020-07-27 08:03:09 PM,AL,262
# Cases Age [0-4],2020-07-28 08:07:07 PM,AL,1601
# Cases Age [25-49],2020-07-28 08:07:07 PM,AL,32914
# Cases Age [5-24],2020-07-28 08:07:07 PM,AL,16187
# Cases Age [50-64],2020-07-28 08:07:07 PM,AL,16204
# Cases Age [65+],2020-07-28 08:07:07 PM,AL,13201
# Cases Age [Unknown],2020-07-28 08:07:07 PM,AL,202
# Cases Age [0-4],2020-07-29 08:17:44 PM,AL,1632
# Cases Age [25-49],2020-07-29 08:17:44 PM,AL,33405
# Cases Age [5-24],2020-07-29 08:17:44 PM,AL,16427
# Cases Age [50-64],2020-07-29 08:17:44 PM,AL,16475
# Cases Age [65+],2020-07-29 08:17:44 PM,AL,13450
# Cases Age [Unknown],2020-07-29 08:17:44 PM,AL,183
# Cases Age [0-4],2020-07-30 08:37:14 PM,AL,1669
# Cases Age [25-49],2020-07-30 08:37:14 PM,AL,34179
# Cases Age [5-24],2020-07-30 08:37:14 PM,AL,16845
# Cases Age [50-64],2020-07-30 08:37:14 PM,AL,16878
# Cases Age [65+],2020-07-30 08:37:14 PM,AL,13722
# Cases Age [Unknown],2020-07-30 08:37:14 PM,AL,202
# Cases Age [0-4],2020-07-31 08:04:32 PM,AL,1716
# Cases Age [25-49],2020-07-31 08:04:32 PM,AL,34911
# Cases Age [5-24],2020-07-31 08:04:32 PM,AL,17231
# Cases Age [50-64],2020-07-31 08:04:32 PM,AL,17286
# Cases Age [65+],2020-07-31 08:04:32 PM,AL,14030
# Cases Age [Unknown],2020-07-31 08:04:32 PM,AL,104
# Cases Age [0-4],2020-08-01 08:12:32 PM,AL,1748
# Cases Age [25-49],2020-08-01 08:12:32 PM,AL,35445
# Cases Age [5-24],2020-08-01 08:12:32 PM,AL,17591
# Cases Age [50-64],2020-08-01 08:12:32 PM,AL,17628
# Cases Age [65+],2020-08-01 08:12:32 PM,AL,14263
# Cases Age [Unknown],2020-08-01 08:12:32 PM,AL,105
# Cases Age [0-4],2020-08-02 08:23:39 PM,AL,1791
# Cases Age [25-49],2020-08-02 08:23:39 PM,AL,36253
# Cases Age [5-24],2020-08-02 08:23:39 PM,AL,18084
# Cases Age [50-64],2020-08-02 08:23:39 PM,AL,17996
# Cases Age [65+],2020-08-02 08:23:39 PM,AL,14579
# Cases Age [Unknown],2020-08-02 08:23:39 PM,AL,108
# Cases Age [0-4],2020-08-03 08:13:43 PM,AL,1815
# Cases Age [25-49],2020-08-03 08:13:43 PM,AL,36680
# Cases Age [5-24],2020-08-03 08:13:43 PM,AL,18340
# Cases Age [50-64],2020-08-03 08:13:43 PM,AL,18209
# Cases Age [65+],2020-08-03 08:13:43 PM,AL,14775
# Cases Age [Unknown],2020-08-03 08:13:43 PM,AL,108
# Cases Age [0-4],2020-08-04 08:00:05 PM,AL,1836
# Cases Age [25-49],2020-08-04 08:00:05 PM,AL,37034
# Cases Age [5-24],2020-08-04 08:00:05 PM,AL,18560
# Cases Age [50-64],2020-08-04 08:00:05 PM,AL,18419
# Cases Age [65+],2020-08-04 08:00:05 PM,AL,14933
# Cases Age [Unknown],2020-08-04 08:00:05 PM,AL,108
# Cases Age [0-4],2020-08-05 08:05:17 PM,AL,1858
# Cases Age [25-49],2020-08-05 08:05:17 PM,AL,37343
# Cases Age [5-24],2020-08-05 08:05:17 PM,AL,18772
# Cases Age [50-64],2020-08-05 08:05:17 PM,AL,18587
# Cases Age [65+],2020-08-05 08:05:17 PM,AL,15109
# Cases Age [Unknown],2020-08-05 08:05:17 PM,AL,107
# Cases Age [0-4],2020-08-06 08:00:55 PM,AL,1883
# Cases Age [25-49],2020-08-06 08:00:55 PM,AL,37929
# Cases Age [5-24],2020-08-06 08:00:55 PM,AL,19102
# Cases Age [50-64],2020-08-06 08:00:55 PM,AL,18955
# Cases Age [65+],2020-08-06 08:00:55 PM,AL,15425
# Cases Age [Unknown],2020-08-06 08:00:55 PM,AL,108
# Cases Age [0-4],2020-08-07 08:02:58 PM,AL,1916
# Cases Age [25-49],2020-08-07 08:02:58 PM,AL,38411
# Cases Age [5-24],2020-08-07 08:02:58 PM,AL,19437
# Cases Age [50-64],2020-08-07 08:02:58 PM,AL,19291
# Cases Age [65+],2020-08-07 08:02:58 PM,AL,15664
# Cases Age [Unknown],2020-08-07 08:02:58 PM,AL,108
# Cases Age [0-4],2020-08-08 08:00:31 PM,AL,1958
# Cases Age [25-49],2020-08-08 08:00:31 PM,AL,39116
# Cases Age [5-24],2020-08-08 08:00:31 PM,AL,19868
# Cases Age [50-64],2020-08-08 08:00:31 PM,AL,19646
# Cases Age [65+],2020-08-08 08:00:31 PM,AL,15915
# Cases Age [Unknown],2020-08-08 08:00:31 PM,AL,110
# Cases Age [0-4],2020-08-09 08:05:33 PM,AL,1986
# Cases Age [25-49],2020-08-09 08:05:33 PM,AL,39560
# Cases Age [5-24],2020-08-09 08:05:33 PM,AL,20141
# Cases Age [50-64],2020-08-09 08:05:33 PM,AL,19853
# Cases Age [65+],2020-08-09 08:05:33 PM,AL,16086
# Cases Age [Unknown],2020-08-09 08:05:33 PM,AL,109
# Cases Age [0-4],2020-08-10 08:02:15 PM,AL,2019
# Cases Age [25-49],2020-08-10 08:02:15 PM,AL,40206
# Cases Age [5-24],2020-08-10 08:02:15 PM,AL,20552
# Cases Age [50-64],2020-08-10 08:02:15 PM,AL,20201
# Cases Age [65+],2020-08-10 08:02:15 PM,AL,16300
# Cases Age [Unknown],2020-08-10 08:02:15 PM,AL,112
# Cases Age [0-4],2020-08-11 08:22:42 PM,AL,2031
# Cases Age [25-49],2020-08-11 08:22:42 PM,AL,40394
# Cases Age [5-24],2020-08-11 08:22:42 PM,AL,20688
# Cases Age [50-64],2020-08-11 08:22:42 PM,AL,20296
# Cases Age [65+],2020-08-11 08:22:42 PM,AL,16405
# Cases Age [Unknown],2020-08-11 08:22:42 PM,AL,112
# Cases Age [0-4],2020-08-12 08:53:05 PM,AL,2055
# Cases Age [18-24],2020-08-12 08:53:05 PM,AL,13880
# Cases Age [25-49],2020-08-12 08:53:05 PM,AL,40721
# Cases Age [5-17],2020-08-12 08:53:05 PM,AL,6988
# Cases Age [50-64],2020-08-12 08:53:05 PM,AL,20475
# Cases Age [65+],2020-08-12 08:53:05 PM,AL,16572
# Cases Age [Unknown],2020-08-12 08:53:05 PM,AL,110
# Cases Age [0-4],2020-08-13 08:25:43 PM,AL,2073
# Cases Age [18-24],2020-08-13 08:25:43 PM,AL,14018
# Cases Age [25-49],2020-08-13 08:25:43 PM,AL,40935
# Cases Age [5-17],2020-08-13 08:25:43 PM,AL,7043
# Cases Age [50-64],2020-08-13 08:25:43 PM,AL,20607
# Cases Age [65+],2020-08-13 08:25:43 PM,AL,16708
# Cases Age [Unknown],2020-08-13 08:25:43 PM,AL,112
# Cases Age [0-4],2020-08-14 08:03:43 PM,AL,2086
# Cases Age [18-24],2020-08-14 08:03:43 PM,AL,14115
# Cases Age [25-49],2020-08-14 08:03:43 PM,AL,41203
# Cases Age [5-17],2020-08-14 08:03:43 PM,AL,7109
# Cases Age [50-64],2020-08-14 08:03:43 PM,AL,20744
# Cases Age [65+],2020-08-14 08:03:43 PM,AL,16823
# Cases Age [Unknown],2020-08-14 08:03:43 PM,AL,116
# Cases Age [0-4],2020-08-15 08:04:31 PM,AL,2124
# Cases Age [18-24],2020-08-15 08:04:31 PM,AL,14289
# Cases Age [25-49],2020-08-15 08:04:31 PM,AL,41592
# Cases Age [5-17],2020-08-15 08:04:31 PM,AL,7239
# Cases Age [50-64],2020-08-15 08:04:31 PM,AL,20963
# Cases Age [65+],2020-08-15 08:04:31 PM,AL,17035
# Cases Age [Unknown],2020-08-15 08:04:31 PM,AL,115
# Cases Age [0-4],2020-08-17 05:38:47 PM,AL,2155
# Cases Age [18-24],2020-08-17 05:38:47 PM,AL,14501
# Cases Age [25-49],2020-08-17 05:38:47 PM,AL,42018
# Cases Age [5-17],2020-08-17 05:38:47 PM,AL,7344
# Cases Age [50-64],2020-08-17 05:38:47 PM,AL,21201
# Cases Age [65+],2020-08-17 05:38:47 PM,AL,17260
# Cases Age [Unknown],2020-08-17 05:38:47 PM,AL,116
# Cases Age [0-4],2020-08-18 07:53:07 PM,AL,2171
# Cases Age [18-24],2020-08-18 07:53:07 PM,AL,14685
# Cases Age [25-49],2020-08-18 07:53:07 PM,AL,42456
# Cases Age [5-17],2020-08-18 07:53:07 PM,AL,7423
# Cases Age [50-64],2020-08-18 07:53:07 PM,AL,21476
# Cases Age [65+],2020-08-18 07:53:07 PM,AL,17485
# Cases Age [Unknown],2020-08-18 07:53:07 PM,AL,119
